--2024-03-27 20:05:03--  http://ftp.ru.debian.org/debian/indices/md5sums.gz
Resolving ftp.ru.debian.org (ftp.ru.debian.org)... 85.143.112.112
Connecting to ftp.ru.debian.org (ftp.ru.debian.org)|85.143.112.112|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 46913140 (45M) [application/octet-stream]
Saving to: ‘Dump/md5sums.gz’

     0K .......... .......... .......... .......... ..........  0%  431K 1m46s
  3800K .......... .......... .......... .......... ..........  8%  313M 5s
  3850K .......... .......... .......... .......... ..........  8%  261M 5s
  3900K .......... .......... .......... .......... ..........  8%  192M 5s
  3950K .......... .......... .......... .......... ..........  8%  125M 5s
  4000K .......... .......... .......... .......... ..........  8% 88.0M 5s
  4050K .......... .......... .......... .......... ..........  8% 53.7M 4s
  4100K .......... .......... .......... .......... ..........  9% 56.2M 4s
  4150K .......... .......... .......... .......... ..........  9% 61.0M 4s
  4200K .......... .......... .......... .......... ..........  9%  124M 4s
  4250K .......... .......... .......... .......... ..........  9%  165M 4s
  4300K .......... .......... .......... .......... ..........  9%  150M 4s
  4350K .......... .......... .......... .......... ..........  9%  155M 4s
  4400K .......... .......... .......... .......... ..........  9%  147M 4s
  4450K .......... .......... .......... .......... ..........  9%  183M 4s
  4500K .......... .......... .......... .......... ..........  9%  184M 4s
  4550K .......... .......... .......... .......... .......... 10%  106M 4s
  4600K .......... .......... .......... .......... .......... 10% 84.3M 4s
  4650K .......... .......... .......... .......... .......... 10%  132M 4s
  4700K .......... .......... .......... .......... .......... 10%  118M 4s
  4750K .......... .......... .......... .......... .......... 10%  149M 4s
  4800K .......... .......... .......... .......... .......... 10%  136M 4s
  4850K .......... .......... .......... .......... .......... 10%  135M 4s
  4900K .......... .......... .......... .......... .......... 10%  937K 4s
  4950K .......... .......... .......... .......... .......... 10%  102M 4s
  5000K .......... .......... .......... .......... .......... 11%  118M 4s
  5050K .......... .......... .......... .......... .......... 11%  126M 4s
  5100K .......... .......... .......... .......... .......... 11%  126M 4s
  5150K .......... .......... .......... .......... .......... 11%  129M 4s
  5200K .......... .......... .......... .......... .......... 11%  102M 4s
  5250K .......... .......... .......... .......... .......... 11%  111M 4s
  5300K .......... .......... .......... .......... .......... 11%  155M 4s
  5350K .......... .......... .......... .......... .......... 11%  228M 4s
  5400K .......... .......... .......... .......... .......... 11%  232M 4s
  5450K .......... .......... .......... .......... .......... 12%  231M 4s
  5500K .......... .......... .......... .......... .......... 12%  191M 4s
  5550K .......... .......... .......... .......... .......... 12%  210M 4s
  5600K .......... .......... .......... .......... .......... 12%  217M 4s
  5650K .......... .......... .......... .......... .......... 12%  210M 4s
  5700K .......... .......... .......... .......... .......... 12%  199M 4s
  5750K .......... .......... .......... .......... .......... 12%  219M 3s
  5800K .......... .......... .......... .......... .......... 12%  226M 3s
  5850K .......... .......... .......... .......... .......... 12%  232M 3s
  5900K .......... .......... .......... .......... .......... 12%  203M 3s
  5950K .......... .......... .......... .......... .......... 13%  208M 3s
  6000K .......... .......... .......... .......... .......... 13%  225M 3s
  6050K .......... .......... .......... .......... .......... 13%  177M 3s
  6100K .......... .......... .......... .......... .......... 13%  175M 3s
  6150K .......... .......... .......... .......... .......... 13%  177M 3s
  6200K .......... .......... .......... .......... .......... 13%  189M 3s
  6250K .......... .......... .......... .......... .......... 13%  170M 3s
  6300K .......... .......... .......... .......... .......... 13%  189M 3s
  6350K .......... .......... .......... .......... .......... 13%  221M 3s
  6400K .......... .......... .......... .......... .......... 14%  218M 3s
  6450K .......... .......... .......... .......... .......... 14%  230M 3s
  6500K .......... .......... .......... .......... .......... 14%  191M 3s
  6550K .......... .......... .......... .......... .......... 14%  201M 3s
  6600K .......... .......... .......... .......... .......... 14%  201M 3s
  6650K .......... .......... .......... .......... .......... 14%  194M 3s
  6700K .......... .......... .......... .......... .......... 14%  161M 3s
  6750K .......... .......... .......... .......... .......... 14%  179M 3s
  6800K .......... .......... .......... .......... .......... 14%  157M 3s
  6850K .......... .......... .......... .......... .......... 15%  158M 3s
  6900K .......... .......... .......... .......... .......... 15%  148M 3s
  6950K .......... .......... .......... .......... .......... 15%  164M 3s
  7000K .......... .......... .......... .......... .......... 15%  182M 3s
  7050K .......... .......... .......... .......... .......... 15%  208M 3s
  7100K .......... .......... .......... .......... .......... 15%  155M 3s
  7150K .......... .......... .......... .......... .......... 15%  196M 3s
  7200K .......... .......... .......... .......... .......... 15%  174M 3s
  7250K .......... .......... .......... .......... .......... 15%  196M 3s
  7300K .......... .......... .......... .......... .......... 16%  132M 3s
  7350K .......... .......... .......... .......... .......... 16%  199M 3s
  7400K .......... .......... .......... .......... .......... 16%  220M 3s
  7450K .......... .......... .......... .......... .......... 16%  234M 3s
  7500K .......... .......... .......... .......... .......... 16%  190M 3s
  7550K .......... .......... .......... .......... .......... 16%  209M 3s
  7600K .......... .......... .......... .......... .......... 16%  226M 3s
  7650K .......... .......... .......... .......... .......... 16% 1.25M 3s
  7700K .......... .......... .......... .......... .......... 16% 26.4M 3s
  7750K .......... .......... .......... .......... .......... 17%  138M 3s
  7800K .......... .......... .......... .......... .......... 17%  104M 3s
  7850K .......... .......... .......... .......... .......... 17%  111M 3s
  7900K .......... .......... .......... .......... .......... 17%  113M 3s
  7950K .......... .......... .......... .......... .......... 17%  119M 3s
  8000K .......... .......... .......... .......... .......... 17%  110M 3s
  8050K .......... .......... .......... .......... .......... 17%  100M 3s
  8100K .......... .......... .......... .......... .......... 17%  145M 3s
  8150K .......... .......... .......... .......... .......... 17%  119M 3s
  8200K .......... .......... .......... .......... .......... 18%  108M 3s
  8250K .......... .......... .......... .......... .......... 18% 96.7M 3s
  8300K .......... .......... .......... .......... .......... 18%  117M 3s
  8350K .......... .......... .......... .......... .......... 18%  116M 3s
  8400K .......... .......... .......... .......... .......... 18%  105M 2s
  8450K .......... .......... .......... .......... .......... 18%  121M 2s
  8500K .......... .......... .......... .......... .......... 18%  108M 2s
  8550K .......... .......... .......... .......... .......... 18%  110M 2s
  8600K .......... .......... .......... .......... .......... 18%  112M 2s
  8650K .......... .......... .......... .......... .......... 18%  115M 2s
  8700K .......... .......... .......... .......... .......... 19%  111M 2s
  8750K .......... .......... .......... .......... .......... 19%  113M 2s
  8800K .......... .......... .......... .......... .......... 19%  114M 2s
  8850K .......... .......... .......... .......... .......... 19% 96.4M 2s
  8900K .......... .......... .......... .......... .......... 19%  103M 2s
  8950K .......... .......... .......... .......... .......... 19%  111M 2s
  9000K .......... .......... .......... .......... .......... 19%  116M 2s
  9050K .......... .......... .......... .......... .......... 19%  117M 2s
  9100K .......... .......... .......... .......... .......... 19%  107M 2s
  9150K .......... .......... .......... .......... .......... 20%  122M 2s
  9200K .......... .......... .......... .......... .......... 20%  102M 2s
  9250K .......... .......... .......... .......... .......... 20%  134M 2s
  9300K .......... .......... .......... .......... .......... 20%  115M 2s
  9350K .......... .......... .......... .......... .......... 20%  109M 2s
  9400K .......... .......... .......... .......... .......... 20%  110M 2s
  9450K .......... .......... .......... .......... .......... 20% 82.6M 2s
  9500K .......... .......... .......... .......... .......... 20%  117M 2s
  9550K .......... .......... .......... .......... .......... 20%  132M 2s
  9600K .......... .......... .......... .......... .......... 21%  104M 2s
  9650K .......... .......... .......... .......... .......... 21%  118M 2s
  9700K .......... .......... .......... .......... .......... 21%  123M 2s
  9750K .......... .......... .......... .......... .......... 21%  108M 2s
  9800K .......... .......... .......... .......... .......... 21%  121M 2s
  9850K .......... .......... .......... .......... .......... 21% 95.9M 2s
  9900K .......... .......... .......... .......... .......... 21%  112M 2s
  9950K .......... .......... .......... .......... .......... 21%  125M 2s
 10000K .......... .......... .......... .......... .......... 21% 87.3M 2s
 10050K .......... .......... .......... .......... .......... 22% 67.8M 2s
 10100K .......... .......... .......... .......... .......... 22%  152M 2s
 10150K .......... .......... .......... .......... .......... 22%  612K 2s
 10200K .......... .......... .......... .......... .......... 22%  203M 2s
 10250K .......... .......... .......... .......... .......... 22%  230M 2s
 10300K .......... .......... .......... .......... .......... 22%  209M 2s
 10350K .......... .......... .......... .......... .......... 22%  247M 2s
 10400K .......... .......... .......... .......... .......... 22%  254M 2s
 10450K .......... .......... .......... .......... .......... 22%  252M 2s
 10500K .......... .......... .......... .......... .......... 23%  214M 2s
 10550K .......... .......... .......... .......... .......... 23%  242M 2s
 10600K .......... .......... .......... .......... .......... 23%  247M 2s
 10650K .......... .......... .......... .......... .......... 23%  253M 2s
 10700K .......... .......... .......... .......... .......... 23%  197M 2s
 10750K .......... .......... .......... .......... .......... 23%  223M 2s
 10800K .......... .......... .......... .......... .......... 23%  237M 2s
 10850K .......... .......... .......... .......... .......... 23%  250M 2s
 10900K .......... .......... .......... .......... .......... 23%  205M 2s
 10950K .......... .......... .......... .......... .......... 24%  224M 2s
 11000K .......... .......... .......... .......... .......... 24%  226M 2s
 11050K .......... .......... .......... .......... .......... 24%  230M 2s
 11100K .......... .......... .......... .......... .......... 24%  214M 2s
 11150K .......... .......... .......... .......... .......... 24%  220M 2s
 11200K .......... .......... .......... .......... .......... 24%  212M 2s
 11250K .......... .......... .......... .......... .......... 24%  253M 2s
 11300K .......... .......... .......... .......... .......... 24% 50.9M 2s
 11350K .......... .......... .......... .......... .......... 24%  178M 2s
 11400K .......... .......... .......... .......... .......... 24%  211M 2s
 11450K .......... .......... .......... .......... .......... 25%  213M 2s
 11500K .......... .......... .......... .......... .......... 25%  218M 2s
 11550K .......... .......... .......... .......... .......... 25%  219M 2s
 11600K .......... .......... .......... .......... .......... 25%  240M 2s
 11650K .......... .......... .......... .......... .......... 25%  229M 2s
 11700K .......... .......... .......... .......... .......... 25%  217M 2s
 11750K .......... .......... .......... .......... .......... 25%  247M 2s
 11800K .......... .......... .......... .......... .......... 25%  185M 2s
 11850K .......... .......... .......... .......... .......... 25%  208M 2s
 11900K .......... .......... .......... .......... .......... 26%  212M 2s
 11950K .......... .......... .......... .......... .......... 26%  224M 2s
 12000K .......... .......... .......... .......... .......... 26%  232M 2s
 12050K .......... .......... .......... .......... .......... 26%  224M 2s
 12100K .......... .......... .......... .......... .......... 26%  204M 2s
 12150K .......... .......... .......... .......... .......... 26%  243M 2s
 12200K .......... .......... .......... .......... .......... 26%  243M 2s
 12250K .......... .......... .......... .......... .......... 26%  242M 2s
 12300K .......... .......... .......... .......... .......... 26%  201M 2s
 12350K .......... .......... .......... .......... .......... 27%  243M 2s
 12400K .......... .......... .......... .......... .......... 27%  247M 2s
 12450K .......... .......... .......... .......... .......... 27%  247M 2s
 12500K .......... .......... .......... .......... .......... 27%  214M 2s
 12550K .......... .......... .......... .......... .......... 27%  218M 2s
 12600K .......... .......... .......... .......... .......... 27%  186M 2s
 12650K .......... .......... .......... .......... .......... 27%  245M 2s
 12700K .......... .......... .......... .......... .......... 27%  196M 2s
 12750K .......... .......... .......... .......... .......... 27%  232M 2s
 12800K .......... .......... .......... .......... .......... 28%  236M 2s
 12850K .......... .......... .......... .......... .......... 28%  206M 2s
 12900K .......... .......... .......... .......... .......... 28% 1.23M 2s
 12950K .......... .......... .......... .......... .......... 28%  127M 2s
 13000K .......... .......... .......... .......... .......... 28%  144M 2s
 13050K .......... .......... .......... .......... .......... 28%  114M 2s
 13100K .......... .......... .......... .......... .......... 28%  113M 2s
 13150K .......... .......... .......... .......... .......... 28%  152M 2s
 13200K .......... .......... .......... .......... .......... 28%  115M 2s
 13250K .......... .......... .......... .......... .......... 29%  112M 2s
 13300K .......... .......... .......... .......... .......... 29% 84.1M 2s
 13350K .......... .......... .......... .......... .......... 29%  145M 2s
 13400K .......... .......... .......... .......... .......... 29%  124M 2s
 13450K .......... .......... .......... .......... .......... 29%  105M 2s
 13500K .......... .......... .......... .......... .......... 29%  115M 2s
 13550K .......... .......... .......... .......... .......... 29%  107M 2s
 13600K .......... .......... .......... .......... .......... 29%  117M 2s
 13650K .......... .......... .......... .......... .......... 29%  121M 2s
 13700K .......... .......... .......... .......... .......... 30%  100M 2s
 13750K .......... .......... .......... .......... .......... 30%  109M 2s
 13800K .......... .......... .......... .......... .......... 30%  121M 2s
 13850K .......... .......... .......... .......... .......... 30%  106M 2s
 13900K .......... .......... .......... .......... .......... 30%  112M 2s
 13950K .......... .......... .......... .......... .......... 30%  109M 2s
 14000K .......... .......... .......... .......... .......... 30%  108M 2s
 14050K .......... .......... .......... .......... .......... 30%  132M 2s
 14100K .......... .......... .......... .......... .......... 30%  105M 2s
 14150K .......... .......... .......... .......... .......... 30%  118M 2s
 14200K .......... .......... .......... .......... .......... 31%  108M 2s
 14250K .......... .......... .......... .......... .......... 31%  116M 2s
 14300K .......... .......... .......... .......... .......... 31%  122M 2s
 14350K .......... .......... .......... .......... .......... 31%  102M 2s
 14400K .......... .......... .......... .......... .......... 31%  112M 2s
 14450K .......... .......... .......... .......... .......... 31%  114M 2s
 14500K .......... .......... .......... .......... .......... 31%  102M 2s
 14550K .......... .......... .......... .......... .......... 31%  102M 2s
 14600K .......... .......... .......... .......... .......... 31%  121M 2s
 14650K .......... .......... .......... .......... .......... 32% 60.1M 2s
 14700K .......... .......... .......... .......... .......... 32% 55.4M 2s
 14750K .......... .......... .......... .......... .......... 32%  164M 2s
 14800K .......... .......... .......... .......... .......... 32%  163M 2s
 14850K .......... .......... .......... .......... .......... 32%  144M 2s
 14900K .......... .......... .......... .......... .......... 32%  182M 2s
 14950K .......... .......... .......... .......... .......... 32%  177M 2s
 15000K .......... .......... .......... .......... .......... 32% 1.39M 2s
 15050K .......... .......... .......... .......... .......... 32%  111M 2s
 15100K .......... .......... .......... .......... .......... 33%  103M 2s
 15150K .......... .......... .......... .......... .......... 33% 92.0M 2s
 15200K .......... .......... .......... .......... .......... 33%  109M 2s
 15250K .......... .......... .......... .......... .......... 33%  112M 2s
 15300K .......... .......... .......... .......... .......... 33%  101M 2s
 15350K .......... .......... .......... .......... .......... 33% 86.5M 2s
 15400K .......... .......... .......... .......... .......... 33%  105M 2s
 15450K .......... .......... .......... .......... .......... 33%  122M 2s
 15500K .......... .......... .......... .......... .......... 33%  101M 1s
 15550K .......... .......... .......... .......... .......... 34%  103M 1s
 15600K .......... .......... .......... .......... .......... 34%  108M 1s
 15650K .......... .......... .......... .......... .......... 34%  115M 1s
 15700K .......... .......... .......... .......... .......... 34%  120M 1s
 15750K .......... .......... .......... .......... .......... 34% 83.4M 1s
 15800K .......... .......... .......... .......... .......... 34%  132M 1s
 15850K .......... .......... .......... .......... .......... 34%  105M 1s
 15900K .......... .......... .......... .......... .......... 34%  112M 1s
 15950K .......... .......... .......... .......... .......... 34% 91.7M 1s
 16000K .......... .......... .......... .......... .......... 35%  111M 1s
 16050K .......... .......... .......... .......... .......... 35%  117M 1s
 16100K .......... .......... .......... .......... .......... 35%  101M 1s
 16150K .......... .......... .......... .......... .......... 35%  101M 1s
 16200K .......... .......... .......... .......... .......... 35%  114M 1s
 16250K .......... .......... .......... .......... .......... 35%  123M 1s
 16300K .......... .......... .......... .......... .......... 35%  101M 1s
 16350K .......... .......... .......... .......... .......... 35% 85.4M 1s
 16400K .......... .......... .......... .......... .......... 35%  129M 1s
 16450K .......... .......... .......... .......... .......... 36% 96.7M 1s
 16500K .......... .......... .......... .......... .......... 36%  104M 1s
 16550K .......... .......... .......... .......... .......... 36% 98.3M 1s
 16600K .......... .......... .......... .......... .......... 36%  104M 1s
 16650K .......... .......... .......... .......... .......... 36%  121M 1s
 16700K .......... .......... .......... .......... .......... 36%  102M 1s
 16750K .......... .......... .......... .......... .......... 36%  101M 1s
 16800K .......... .......... .......... .......... .......... 36%  113M 1s
 16850K .......... .......... .......... .......... .......... 36%  110M 1s
 16900K .......... .......... .......... .......... .......... 36%  110M 1s
 16950K .......... .......... .......... .......... .......... 37% 90.1M 1s
 17000K .......... .......... .......... .......... .......... 37%  103M 1s
 17050K .......... .......... .......... .......... .......... 37%  102M 1s
 17100K .......... .......... .......... .......... .......... 37% 94.0M 1s
 17150K .......... .......... .......... .......... .......... 37% 93.2M 1s
 17200K .......... .......... .......... .......... .......... 37%  109M 1s
 17250K .......... .......... .......... .......... .......... 37%  150M 1s
 17300K .......... .......... .......... .......... .......... 37%  151M 1s
 17350K .......... .......... .......... .......... .......... 37%  129M 1s
 17400K .......... .......... .......... .......... .......... 38%  151M 1s
 17450K .......... .......... .......... .......... .......... 38% 1.60M 1s
 17500K .......... .......... .......... .......... .......... 38%  132M 1s
 17550K .......... .......... .......... .......... .......... 38%  105M 1s
 17600K .......... .......... .......... .......... .......... 38%  118M 1s
 17650K .......... .......... .......... .......... .......... 38%  122M 1s
 17700K .......... .......... .......... .......... .......... 38%  103M 1s
 17750K .......... .......... .......... .......... .......... 38%  120M 1s
 17800K .......... .......... .......... .......... .......... 38%  111M 1s
 17850K .......... .......... .......... .......... .......... 39% 62.0M 1s
 17900K .......... .......... .......... .......... .......... 39% 60.6M 1s
 17950K .......... .......... .......... .......... .......... 39%  123M 1s
 18000K .......... .......... .......... .......... .......... 39%  155M 1s
 18050K .......... .......... .......... .......... .......... 39%  185M 1s
 18100K .......... .......... .......... .......... .......... 39%  131M 1s
 18150K .......... .......... .......... .......... .......... 39%  145M 1s
 18200K .......... .......... .......... .......... .......... 39%  146M 1s
 18250K .......... .......... .......... .......... .......... 39%  105M 1s
 18300K .......... .......... .......... .......... .......... 40%  102M 1s
 18350K .......... .......... .......... .......... .......... 40%  124M 1s
 18400K .......... .......... .......... .......... .......... 40%  118M 1s
 18450K .......... .......... .......... .......... .......... 40%  138M 1s
 18500K .......... .......... .......... .......... .......... 40%  124M 1s
 18550K .......... .......... .......... .......... .......... 40% 85.6M 1s
 18600K .......... .......... .......... .......... .......... 40% 73.6M 1s
 18650K .......... .......... .......... .......... .......... 40%  193M 1s
 18700K .......... .......... .......... .......... .......... 40%  181M 1s
 18750K .......... .......... .......... .......... .......... 41%  102M 1s
 18800K .......... .......... .......... .......... .......... 41%  101M 1s
 18850K .......... .......... .......... .......... .......... 41%  127M 1s
 18900K .......... .......... .......... .......... .......... 41%  117M 1s
 18950K .......... .......... .......... .......... .......... 41%  115M 1s
 19000K .......... .......... .......... .......... .......... 41% 97.3M 1s
 19050K .......... .......... .......... .......... .......... 41%  113M 1s
 19100K .......... .......... .......... .......... .......... 41%  103M 1s
 19150K .......... .......... .......... .......... .......... 41%  106M 1s
 19200K .......... .......... .......... .......... .......... 42%  120M 1s
 19250K .......... .......... .......... .......... .......... 42%  114M 1s
 19300K .......... .......... .......... .......... .......... 42%  141M 1s
 19350K .......... .......... .......... .......... .......... 42%  100M 1s
 19400K .......... .......... .......... .......... .......... 42%  109M 1s
 19450K .......... .......... .......... .......... .......... 42%  122M 1s
 19500K .......... .......... .......... .......... .......... 42%  101M 1s
 19550K .......... .......... .......... .......... .......... 42%  114M 1s
 19600K .......... .......... .......... .......... .......... 42%  119M 1s
 19650K .......... .......... .......... .......... .......... 43%  105M 1s
 19700K .......... .......... .......... .......... .......... 43% 90.5M 1s
 19750K .......... .......... .......... .......... .......... 43%  145M 1s
 19800K .......... .......... .......... .......... .......... 43%  125M 1s
 19850K .......... .......... .......... .......... .......... 43%  102M 1s
 19900K .......... .......... .......... .......... .......... 43% 1.55M 1s
 19950K .......... .......... .......... .......... .......... 43% 92.1M 1s
 20000K .......... .......... .......... .......... .......... 43%  107M 1s
 20050K .......... .......... .......... .......... .......... 43% 88.7M 1s
 20100K .......... .......... .......... .......... .......... 43%  133M 1s
 20150K .......... .......... .......... .......... .......... 44%  119M 1s
 20200K .......... .......... .......... .......... .......... 44%  101M 1s
 20250K .......... .......... .......... .......... .......... 44%  116M 1s
 20300K .......... .......... .......... .......... .......... 44%  108M 1s
 20350K .......... .......... .......... .......... .......... 44%  126M 1s
 20400K .......... .......... .......... .......... .......... 44% 59.6M 1s
 20450K .......... .......... .......... .......... .......... 44%  125M 1s
 20500K .......... .......... .......... .......... .......... 44% 94.6M 1s
 20550K .......... .......... .......... .......... .......... 44%  140M 1s
 20600K .......... .......... .......... .......... .......... 45%  101M 1s
 20650K .......... .......... .......... .......... .......... 45%  105M 1s
 20700K .......... .......... .......... .......... .......... 45%  106M 1s
 20750K .......... .......... .......... .......... .......... 45%  135M 1s
 20800K .......... .......... .......... .......... .......... 45%  105M 1s
 20850K .......... .......... .......... .......... .......... 45%  121M 1s
 20900K .......... .......... .......... .......... .......... 45% 96.4M 1s
 20950K .......... .......... .......... .......... .......... 45% 91.2M 1s
 21000K .......... .......... .......... .......... .......... 45%  143M 1s
 21050K .......... .......... .......... .......... .......... 46%  103M 1s
 21100K .......... .......... .......... .......... .......... 46%  119M 1s
 21150K .......... .......... .......... .......... .......... 46%  128M 1s
 21200K .......... .......... .......... .......... .......... 46%  121M 1s
 21250K .......... .......... .......... .......... .......... 46%  112M 1s
 21300K .......... .......... .......... .......... .......... 46%  115M 1s
 21350K .......... .......... .......... .......... .......... 46% 92.4M 1s
 21400K .......... .......... .......... .......... .......... 46% 59.0M 1s
 21450K .......... .......... .......... .......... .......... 46% 58.9M 1s
 21500K .......... .......... .......... .......... .......... 47%  147M 1s
 21550K .......... .......... .......... .......... .......... 47%  138M 1s
 21600K .......... .......... .......... .......... .......... 47%  132M 1s
 21650K .......... .......... .......... .......... .......... 47%  142M 1s
 21700K .......... .......... .......... .......... .......... 47%  149M 1s
 21750K .......... .......... .......... .......... .......... 47%  167M 1s
 21800K .......... .......... .......... .......... .......... 47%  168M 1s
 21850K .......... .......... .......... .......... .......... 47%  128M 1s
 21900K .......... .......... .......... .......... .......... 47%  100M 1s
 21950K .......... .......... .......... .......... .......... 48% 99.3M 1s
 22000K .......... .......... .......... .......... .......... 48%  148M 1s
 22050K .......... .......... .......... .......... .......... 48%  106M 1s
 22100K .......... .......... .......... .......... .......... 48%  119M 1s
 22150K .......... .......... .......... .......... .......... 48%  106M 1s
 22200K .......... .......... .......... .......... .......... 48%  103M 1s
 22250K .......... .......... .......... .......... .......... 48%  123M 1s
 22300K .......... .......... .......... .......... .......... 48%  117M 1s
 22350K .......... .......... .......... .......... .......... 48% 1.57M 1s
 22400K .......... .......... .......... .......... .......... 49%  117M 1s
 22450K .......... .......... .......... .......... .......... 49%  115M 1s
 22500K .......... .......... .......... .......... .......... 49% 82.1M 1s
 22550K .......... .......... .......... .......... .......... 49%  122M 1s
 22600K .......... .......... .......... .......... .......... 49%  123M 1s
 22650K .......... .......... .......... .......... .......... 49%  110M 1s
 22700K .......... .......... .......... .......... .......... 49%  110M 1s
 22750K .......... .......... .......... .......... .......... 49%  115M 1s
 22800K .......... .......... .......... .......... .......... 49% 44.1M 1s
 22850K .......... .......... .......... .......... .......... 49%  141M 1s
 22900K .......... .......... .......... .......... .......... 50%  145M 1s
 22950K .......... .......... .......... .......... .......... 50%  136M 1s
 23000K .......... .......... .......... .......... .......... 50%  120M 1s
 23050K .......... .......... .......... .......... .......... 50% 93.5M 1s
 23100K .......... .......... .......... .......... .......... 50%  111M 1s
 23150K .......... .......... .......... .......... .......... 50%  120M 1s
