--2024-03-28 02:05:03--  http://ftp.ru.debian.org/debian/indices/md5sums.gz
Resolving ftp.ru.debian.org (ftp.ru.debian.org)... 85.143.112.112
Connecting to ftp.ru.debian.org (ftp.ru.debian.org)|85.143.112.112|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 46920054 (45M) [application/octet-stream]
Saving to: ‘Dump/md5sums.gz’

     0K .......... .......... .......... .......... ..........  0%  464K 99s
  7200K .......... .......... .......... .......... .......... 15%  149M 2s
  7250K .......... .......... .......... .......... .......... 15%  152M 2s
  7300K .......... .......... .......... .......... .......... 16%  188M 2s
  7350K .......... .......... .......... .......... .......... 16%  174M 2s
  7400K .......... .......... .......... .......... .......... 16%  169M 2s
  7450K .......... .......... .......... .......... .......... 16%  138M 2s
  7500K .......... .......... .......... .......... .......... 16%  178M 2s
  7550K .......... .......... .......... .......... .......... 16%  149M 2s
  7600K .......... .......... .......... .......... .......... 16% 96.6M 2s
  7650K .......... .......... .......... .......... .......... 16%  104M 2s
  7700K .......... .......... .......... .......... .......... 16%  114M 2s
  7750K .......... .......... .......... .......... .......... 17%  130M 2s
  7800K .......... .......... .......... .......... .......... 17% 72.0M 2s
  7850K .......... .......... .......... .......... .......... 17%  108M 2s
  7900K .......... .......... .......... .......... .......... 17% 41.8M 2s
  7950K .......... .......... .......... .......... .......... 17%  152M 2s
  8000K .......... .......... .......... .......... .......... 17% 10.7M 2s
  8050K .......... .......... .......... .......... .......... 17%  272M 2s
  8100K .......... .......... .......... .......... .......... 17%  288M 2s
  8150K .......... .......... .......... .......... .......... 17%  204M 2s
  8200K .......... .......... .......... .......... .......... 18%  215M 2s
  8250K .......... .......... .......... .......... .......... 18%  208M 2s
  8300K .......... .......... .......... .......... .......... 18% 2.08M 2s
  8350K .......... .......... .......... .......... .......... 18%  139M 2s
  8400K .......... .......... .......... .......... .......... 18%  109M 2s
  8450K .......... .......... .......... .......... .......... 18%  114M 2s
  8500K .......... .......... .......... .......... .......... 18%  123M 2s
  8550K .......... .......... .......... .......... .......... 18% 85.8M 2s
  8600K .......... .......... .......... .......... .......... 18%  157M 2s
  8650K .......... .......... .......... .......... .......... 18%  111M 2s
  8700K .......... .......... .......... .......... .......... 19%  101M 2s
  8750K .......... .......... .......... .......... .......... 19%  121M 2s
  8800K .......... .......... .......... .......... .......... 19%  105M 2s
  8850K .......... .......... .......... .......... .......... 19%  127M 2s
  8900K .......... .......... .......... .......... .......... 19%  102M 2s
  8950K .......... .......... .......... .......... .......... 19%  133M 2s
  9000K .......... .......... .......... .......... .......... 19% 98.1M 2s
  9050K .......... .......... .......... .......... .......... 19%  115M 2s
  9100K .......... .......... .......... .......... .......... 19% 87.4M 2s
  9150K .......... .......... .......... .......... .......... 20%  129M 2s
  9200K .......... .......... .......... .......... .......... 20%  134M 2s
  9250K .......... .......... .......... .......... .......... 20%  106M 2s
  9300K .......... .......... .......... .......... .......... 20%  116M 2s
  9350K .......... .......... .......... .......... .......... 20%  115M 2s
  9400K .......... .......... .......... .......... .......... 20%  114M 2s
  9450K .......... .......... .......... .......... .......... 20% 86.2M 2s
  9500K .......... .......... .......... .......... .......... 20%  119M 2s
  9550K .......... .......... .......... .......... .......... 20%  118M 2s
  9600K .......... .......... .......... .......... .......... 21%  124M 2s
  9650K .......... .......... .......... .......... .......... 21%  103M 2s
  9700K .......... .......... .......... .......... .......... 21% 66.0M 2s
  9750K .......... .......... .......... .......... .......... 21% 79.4M 2s
  9800K .......... .......... .......... .......... .......... 21% 80.0M 2s
  9850K .......... .......... .......... .......... .......... 21% 62.6M 2s
  9900K .......... .......... .......... .......... .......... 21%  206M 2s
  9950K .......... .......... .......... .......... .......... 21%  321M 2s
 10000K .......... .......... .......... .......... .......... 21%  354M 2s
 10050K .......... .......... .......... .......... .......... 22%  261M 2s
 10100K .......... .......... .......... .......... .......... 22%  110M 2s
 10150K .......... .......... .......... .......... .......... 22%  123M 2s
 10200K .......... .......... .......... .......... .......... 22%  109M 2s
 10250K .......... .......... .......... .......... .......... 22%  110M 2s
 10300K .......... .......... .......... .......... .......... 22%  112M 2s
 10350K .......... .......... .......... .......... .......... 22%  104M 2s
 10400K .......... .......... .......... .......... .......... 22%  120M 2s
 10450K .......... .......... .......... .......... .......... 22%  116M 2s
 10500K .......... .......... .......... .......... .......... 23%  105M 2s
 10550K .......... .......... .......... .......... .......... 23%  115M 2s
 10600K .......... .......... .......... .......... .......... 23%  120M 2s
 10650K .......... .......... .......... .......... .......... 23%  103M 2s
 10700K .......... .......... .......... .......... .......... 23%  108M 2s
 10750K .......... .......... .......... .......... .......... 23% 15.5M 2s
 10800K .......... .......... .......... .......... .......... 23%  116M 2s
 10850K .......... .......... .......... .......... .......... 23%  101M 2s
 10900K .......... .......... .......... .......... .......... 23% 2.08M 2s
 10950K .......... .......... .......... .......... .......... 24%  160M 2s
 11000K .......... .......... .......... .......... .......... 24%  137M 2s
 11050K .......... .......... .......... .......... .......... 24%  123M 2s
 11100K .......... .......... .......... .......... .......... 24%  112M 2s
 11150K .......... .......... .......... .......... .......... 24% 95.0M 2s
 11200K .......... .......... .......... .......... .......... 24%  125M 2s
 11250K .......... .......... .......... .......... .......... 24%  111M 2s
 11300K .......... .......... .......... .......... .......... 24%  133M 2s
 11350K .......... .......... .......... .......... .......... 24%  100M 2s
 11400K .......... .......... .......... .......... .......... 24%  116M 2s
 11450K .......... .......... .......... .......... .......... 25%  120M 2s
 11500K .......... .......... .......... .......... .......... 25%  142M 2s
 11550K .......... .......... .......... .......... .......... 25% 97.1M 2s
 11600K .......... .......... .......... .......... .......... 25%  104M 2s
 11650K .......... .......... .......... .......... .......... 25%  120M 2s
 11700K .......... .......... .......... .......... .......... 25%  113M 2s
 11750K .......... .......... .......... .......... .......... 25% 94.2M 2s
 11800K .......... .......... .......... .......... .......... 25% 98.2M 2s
 11850K .......... .......... .......... .......... .......... 25% 23.8M 2s
 11900K .......... .......... .......... .......... .......... 26% 28.1M 2s
 11950K .......... .......... .......... .......... .......... 26% 37.1M 2s
 12000K .......... .......... .......... .......... .......... 26%  169M 2s
 12050K .......... .......... .......... .......... .......... 26%  142M 2s
 12100K .......... .......... .......... .......... .......... 26%  161M 2s
 12150K .......... .......... .......... .......... .......... 26%  142M 2s
 12200K .......... .......... .......... .......... .......... 26%  158M 2s
 12250K .......... .......... .......... .......... .......... 26%  158M 2s
 12300K .......... .......... .......... .......... .......... 26%  138M 2s
 12350K .......... .......... .......... .......... .......... 27%  141M 2s
 12400K .......... .......... .......... .......... .......... 27%  165M 1s
 12450K .......... .......... .......... .......... .......... 27%  151M 1s
 12500K .......... .......... .......... .......... .......... 27%  149M 1s
 12550K .......... .......... .......... .......... .......... 27%  122M 1s
 12600K .......... .......... .......... .......... .......... 27%  160M 1s
 12650K .......... .......... .......... .......... .......... 27%  144M 1s
 12700K .......... .......... .......... .......... .......... 27%  155M 1s
 12750K .......... .......... .......... .......... .......... 27%  132M 1s
 12800K .......... .......... .......... .......... .......... 28%  144M 1s
 12850K .......... .......... .......... .......... .......... 28%  153M 1s
 12900K .......... .......... .......... .......... .......... 28% 69.3M 1s
 12950K .......... .......... .......... .......... .......... 28%  111M 1s
 13000K .......... .......... .......... .......... .......... 28%  174M 1s
 13050K .......... .......... .......... .......... .......... 28%  150M 1s
 13100K .......... .......... .......... .......... .......... 28%  125M 1s
 13150K .......... .......... .......... .......... .......... 28%  132M 1s
 13200K .......... .......... .......... .......... .......... 28%  161M 1s
 13250K .......... .......... .......... .......... .......... 29%  145M 1s
 13300K .......... .......... .......... .......... .......... 29%  208M 1s
 13350K .......... .......... .......... .......... .......... 29%  189M 1s
 13400K .......... .......... .......... .......... .......... 29%  250M 1s
 13450K .......... .......... .......... .......... .......... 29% 35.6M 1s
 13500K .......... .......... .......... .......... .......... 29% 98.7M 1s
 13550K .......... .......... .......... .......... .......... 29%  156M 1s
 13600K .......... .......... .......... .......... .......... 29%  120M 1s
 13650K .......... .......... .......... .......... .......... 29% 2.12M 1s
 13700K .......... .......... .......... .......... .......... 30%  110M 1s
 13750K .......... .......... .......... .......... .......... 30% 97.6M 1s
 13800K .......... .......... .......... .......... .......... 30% 99.4M 1s
 13850K .......... .......... .......... .......... .......... 30%  114M 1s
 13900K .......... .......... .......... .......... .......... 30%  129M 1s
 13950K .......... .......... .......... .......... .......... 30% 96.8M 1s
 14000K .......... .......... .......... .......... .......... 30%  150M 1s
 14050K .......... .......... .......... .......... .......... 30%  112M 1s
 14100K .......... .......... .......... .......... .......... 30% 93.3M 1s
 14150K .......... .......... .......... .......... .......... 30%  132M 1s
 14200K .......... .......... .......... .......... .......... 31%  107M 1s
 14250K .......... .......... .......... .......... .......... 31%  114M 1s
 14300K .......... .......... .......... .......... .......... 31%  111M 1s
 14350K .......... .......... .......... .......... .......... 31%  111M 1s
 14400K .......... .......... .......... .......... .......... 31%  122M 1s
 14450K .......... .......... .......... .......... .......... 31% 90.1M 1s
 14500K .......... .......... .......... .......... .......... 31% 84.9M 1s
 14550K .......... .......... .......... .......... .......... 31%  116M 1s
 14600K .......... .......... .......... .......... .......... 31% 67.6M 1s
 14650K .......... .......... .......... .......... .......... 32% 57.0M 1s
 14700K .......... .......... .......... .......... .......... 32%  108M 1s
 14750K .......... .......... .......... .......... .......... 32% 32.7M 1s
 14800K .......... .......... .......... .......... .......... 32% 99.4M 1s
 14850K .......... .......... .......... .......... .......... 32% 37.1M 1s
 14900K .......... .......... .......... .......... .......... 32%  125M 1s
 14950K .......... .......... .......... .......... .......... 32%  133M 1s
 15000K .......... .......... .......... .......... .......... 32%  139M 1s
 15050K .......... .......... .......... .......... .......... 32%  108M 1s
 15100K .......... .......... .......... .......... .......... 33%  145M 1s
 15150K .......... .......... .......... .......... .......... 33%  138M 1s
 15200K .......... .......... .......... .......... .......... 33%  153M 1s
 15250K .......... .......... .......... .......... .......... 33%  119M 1s
 15300K .......... .......... .......... .......... .......... 33%  107M 1s
 15350K .......... .......... .......... .......... .......... 33% 91.4M 1s
 15400K .......... .......... .......... .......... .......... 33%  130M 1s
 15450K .......... .......... .......... .......... .......... 33%  125M 1s
 15500K .......... .......... .......... .......... .......... 33% 90.3M 1s
 15550K .......... .......... .......... .......... .......... 34%  132M 1s
 15600K .......... .......... .......... .......... .......... 34%  128M 1s
 15650K .......... .......... .......... .......... .......... 34%  115M 1s
 15700K .......... .......... .......... .......... .......... 34% 90.9M 1s
 15750K .......... .......... .......... .......... .......... 34%  137M 1s
 15800K .......... .......... .......... .......... .......... 34% 92.6M 1s
 15850K .......... .......... .......... .......... .......... 34%  121M 1s
 15900K .......... .......... .......... .......... .......... 34% 94.5M 1s
 15950K .......... .......... .......... .......... .......... 34%  159M 1s
 16000K .......... .......... .......... .......... .......... 35% 42.5M 1s
 16050K .......... .......... .......... .......... .......... 35%  118M 1s
 16100K .......... .......... .......... .......... .......... 35%  134M 1s
 16150K .......... .......... .......... .......... .......... 35%  145M 1s
 16200K .......... .......... .......... .......... .......... 35%  147M 1s
 16250K .......... .......... .......... .......... .......... 35%  106M 1s
 16300K .......... .......... .......... .......... .......... 35%  140M 1s
 16350K .......... .......... .......... .......... .......... 35% 95.8M 1s
 16400K .......... .......... .......... .......... .......... 35% 2.23M 1s
 16450K .......... .......... .......... .......... .......... 36% 69.3M 1s
 16500K .......... .......... .......... .......... .......... 36%  155M 1s
 16550K .......... .......... .......... .......... .......... 36%  126M 1s
 16600K .......... .......... .......... .......... .......... 36%  102M 1s
 16650K .......... .......... .......... .......... .......... 36% 91.2M 1s
 16700K .......... .......... .......... .......... .......... 36%  106M 1s
 16750K .......... .......... .......... .......... .......... 36% 94.9M 1s
 16800K .......... .......... .......... .......... .......... 36% 99.3M 1s
 16850K .......... .......... .......... .......... .......... 36%  134M 1s
 16900K .......... .......... .......... .......... .......... 36%  121M 1s
 16950K .......... .......... .......... .......... .......... 37% 96.9M 1s
 17000K .......... .......... .......... .......... .......... 37% 60.4M 1s
 17050K .......... .......... .......... .......... .......... 37% 60.1M 1s
 17100K .......... .......... .......... .......... .......... 37%  130M 1s
 17150K .......... .......... .......... .......... .......... 37%  123M 1s
 17200K .......... .......... .......... .......... .......... 37%  158M 1s
 17250K .......... .......... .......... .......... .......... 37%  149M 1s
 17300K .......... .......... .......... .......... .......... 37%  180M 1s
 17350K .......... .......... .......... .......... .......... 37% 35.0M 1s
 17400K .......... .......... .......... .......... .......... 38%  125M 1s
 17450K .......... .......... .......... .......... .......... 38%  107M 1s
 17500K .......... .......... .......... .......... .......... 38% 59.0M 1s
 17550K .......... .......... .......... .......... .......... 38% 71.6M 1s
 17600K .......... .......... .......... .......... .......... 38% 44.3M 1s
 17650K .......... .......... .......... .......... .......... 38%  133M 1s
 17700K .......... .......... .......... .......... .......... 38%  122M 1s
 17750K .......... .......... .......... .......... .......... 38% 73.5M 1s
 17800K .......... .......... .......... .......... .......... 38%  135M 1s
 17850K .......... .......... .......... .......... .......... 39%  129M 1s
 17900K .......... .......... .......... .......... .......... 39%  141M 1s
 17950K .......... .......... .......... .......... .......... 39%  111M 1s
 18000K .......... .......... .......... .......... .......... 39%  103M 1s
 18050K .......... .......... .......... .......... .......... 39%  107M 1s
 18100K .......... .......... .......... .......... .......... 39%  123M 1s
 18150K .......... .......... .......... .......... .......... 39% 98.4M 1s
 18200K .......... .......... .......... .......... .......... 39%  101M 1s
 18250K .......... .......... .......... .......... .......... 39%  142M 1s
 18300K .......... .......... .......... .......... .......... 40% 95.9M 1s
 18350K .......... .......... .......... .......... .......... 40%  138M 1s
 18400K .......... .......... .......... .......... .......... 40% 91.2M 1s
 18450K .......... .......... .......... .......... .......... 40%  138M 1s
 18500K .......... .......... .......... .......... .......... 40%  107M 1s
 18550K .......... .......... .......... .......... .......... 40%  112M 1s
 18600K .......... .......... .......... .......... .......... 40% 87.1M 1s
 18650K .......... .......... .......... .......... .......... 40%  138M 1s
 18700K .......... .......... .......... .......... .......... 40% 75.8M 1s
 18750K .......... .......... .......... .......... .......... 41% 56.1M 1s
 18800K .......... .......... .......... .......... .......... 41% 76.3M 1s
 18850K .......... .......... .......... .......... .......... 41%  140M 1s
 18900K .......... .......... .......... .......... .......... 41%  141M 1s
 18950K .......... .......... .......... .......... .......... 41%  117M 1s
 19000K .......... .......... .......... .......... .......... 41%  129M 1s
 19050K .......... .......... .......... .......... .......... 41%  103M 1s
 19100K .......... .......... .......... .......... .......... 41% 2.25M 1s
 19150K .......... .......... .......... .......... .......... 41%  134M 1s
 19200K .......... .......... .......... .......... .......... 42% 95.6M 1s
 19250K .......... .......... .......... .......... .......... 42%  105M 1s
 19300K .......... .......... .......... .......... .......... 42%  141M 1s
 19350K .......... .......... .......... .......... .......... 42% 93.6M 1s
 19400K .......... .......... .......... .......... .......... 42%  142M 1s
 19450K .......... .......... .......... .......... .......... 42%  106M 1s
 19500K .......... .......... .......... .......... .......... 42%  110M 1s
 19550K .......... .......... .......... .......... .......... 42% 92.0M 1s
 19600K .......... .......... .......... .......... .......... 42% 91.2M 1s
 19650K .......... .......... .......... .......... .......... 42%  126M 1s
 19700K .......... .......... .......... .......... .......... 43%  104M 1s
 19750K .......... .......... .......... .......... .......... 43% 41.8M 1s
 19800K .......... .......... .......... .......... .......... 43%  155M 1s
 19850K .......... .......... .......... .......... .......... 43%  118M 1s
 19900K .......... .......... .......... .......... .......... 43%  114M 1s
 19950K .......... .......... .......... .......... .......... 43%  115M 1s
 20000K .......... .......... .......... .......... .......... 43%  111M 1s
 20050K .......... .......... .......... .......... .......... 43% 45.0M 1s
 20100K .......... .......... .......... .......... .......... 43%  124M 1s
 20150K .......... .......... .......... .......... .......... 44%  107M 1s
 20200K .......... .......... .......... .......... .......... 44%  124M 1s
 20250K .......... .......... .......... .......... .......... 44% 33.3M 1s
 20300K .......... .......... .......... .......... .......... 44%  127M 1s
 20350K .......... .......... .......... .......... .......... 44% 98.4M 1s
 20400K .......... .......... .......... .......... .......... 44% 79.7M 1s
 20450K .......... .......... .......... .......... .......... 44% 97.9M 1s
 20500K .......... .......... .......... .......... .......... 44% 94.6M 1s
 20550K .......... .......... .......... .......... .......... 44%  100M 1s
 20600K .......... .......... .......... .......... .......... 45%  117M 1s
 20650K .......... .......... .......... .......... .......... 45%  120M 1s
 20700K .......... .......... .......... .......... .......... 45%  131M 1s
 20750K .......... .......... .......... .......... .......... 45%  123M 1s
 20800K .......... .......... .......... .......... .......... 45%  106M 1s
 20850K .......... .......... .......... .......... .......... 45%  106M 1s
 20900K .......... .......... .......... .......... .......... 45% 83.1M 1s
 20950K .......... .......... .......... .......... .......... 45%  130M 1s
 21000K .......... .......... .......... .......... .......... 45%  110M 1s
 21050K .......... .......... .......... .......... .......... 46%  141M 1s
 21100K .......... .......... .......... .......... .......... 46% 41.8M 1s
 21150K .......... .......... .......... .......... .......... 46%  118M 1s
 21200K .......... .......... .......... .......... .......... 46%  142M 1s
 21250K .......... .......... .......... .......... .......... 46%  144M 1s
 21300K .......... .......... .......... .......... .......... 46%  130M 1s
 21350K .......... .......... .......... .......... .......... 46%  155M 1s
 21400K .......... .......... .......... .......... .......... 46%  142M 1s
 21450K .......... .......... .......... .......... .......... 46% 63.9M 1s
 21500K .......... .......... .......... .......... .......... 47%  129M 1s
 21550K .......... .......... .......... .......... .......... 47% 70.3M 1s
 21600K .......... .......... .......... .......... .......... 47% 96.6M 1s
 21650K .......... .......... .......... .......... .......... 47% 98.6M 1s
 21700K .......... .......... .......... .......... .......... 47%  121M 1s
 21750K .......... .......... .......... .......... .......... 47%  112M 1s
 21800K .......... .......... .......... .......... .......... 47%  103M 1s
 21850K .......... .......... .......... .......... .......... 47% 2.35M 1s
 21900K .......... .......... .......... .......... .......... 47% 54.7M 1s
 21950K .......... .......... .......... .......... .......... 48% 97.3M 1s
 22000K .......... .......... .......... .......... .......... 48%  133M 1s
 22050K .......... .......... .......... .......... .......... 48% 91.5M 1s
 22100K .......... .......... .......... .......... .......... 48%  131M 1s
 22150K .......... .......... .......... .......... .......... 48%  108M 1s
 22200K .......... .......... .......... .......... .......... 48% 52.7M 1s
 22250K .......... .......... .......... .......... .......... 48%  142M 1s
 22300K .......... .......... .......... .......... .......... 48%  155M 1s
 22350K .......... .......... .......... .......... .......... 48%  178M 1s
 22400K .......... .......... .......... .......... .......... 48%  124M 1s
 22450K .......... .......... .......... .......... .......... 49% 73.6M 1s
 22500K .......... .......... .......... .......... .......... 49% 49.2M 1s
 22550K .......... .......... .......... .......... .......... 49%  141M 1s
 22600K .......... .......... .......... .......... .......... 49%  117M 1s
 22650K .......... .......... .......... .......... .......... 49% 91.5M 1s
 22700K .......... .......... .......... .......... .......... 49%  110M 1s
 22750K .......... .......... .......... .......... .......... 49%  107M 1s
 22800K .......... .......... .......... .......... .......... 49% 46.6M 1s
 22850K .......... .......... .......... .......... .......... 49%  117M 1s
 22900K .......... .......... .......... .......... .......... 50%  119M 1s
