--2024-03-29 08:30:03--  http://ftp.ru.debian.org/debian/indices/md5sums.gz
Resolving ftp.ru.debian.org (ftp.ru.debian.org)... 85.143.112.112
Connecting to ftp.ru.debian.org (ftp.ru.debian.org)|85.143.112.112|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 46950706 (45M) [application/octet-stream]
Saving to: ‘Dump/md5sums.gz’

     0K .......... .......... .......... .......... ..........  0%  468K 98s
  3250K .......... .......... .......... .......... ..........  7% 69.0M 5s
  3300K .......... .......... .......... .......... ..........  7% 66.7M 5s
  3350K .......... .......... .......... .......... ..........  7%  110M 5s
  3400K .......... .......... .......... .......... ..........  7%  132M 5s
  3450K .......... .......... .......... .......... ..........  7%  120M 5s
  3500K .......... .......... .......... .......... ..........  7%  128M 5s
  3550K .......... .......... .......... .......... ..........  7%  111M 5s
  3600K .......... .......... .......... .......... ..........  7%  134M 5s
  3650K .......... .......... .......... .......... ..........  8%  143M 5s
  3700K .......... .......... .......... .......... ..........  8%  143M 5s
  3750K .......... .......... .......... .......... ..........  8%  118M 5s
  3800K .......... .......... .......... .......... ..........  8%  129M 4s
  3850K .......... .......... .......... .......... ..........  8%  133M 4s
  3900K .......... .......... .......... .......... ..........  8%  126M 4s
  3950K .......... .......... .......... .......... ..........  8%  121M 4s
  4000K .......... .......... .......... .......... ..........  8%  116M 4s
  4050K .......... .......... .......... .......... ..........  8% 88.6M 4s
  4100K .......... .......... .......... .......... ..........  9%  121M 4s
  4150K .......... .......... .......... .......... ..........  9%  137M 4s
  4200K .......... .......... .......... .......... ..........  9% 93.4M 4s
  4250K .......... .......... .......... .......... ..........  9%  134M 4s
  4300K .......... .......... .......... .......... ..........  9%  118M 4s
  4350K .......... .......... .......... .......... ..........  9%  107M 4s
  4400K .......... .......... .......... .......... ..........  9%  116M 4s
  4450K .......... .......... .......... .......... ..........  9%  113M 4s
  4500K .......... .......... .......... .......... ..........  9% 84.4M 4s
  4550K .......... .......... .......... .......... .......... 10%  128M 4s
  4600K .......... .......... .......... .......... .......... 10%  118M 4s
  4650K .......... .......... .......... .......... .......... 10%  125M 4s
  4700K .......... .......... .......... .......... .......... 10%  105M 4s
  4750K .......... .......... .......... .......... .......... 10% 1014K 4s
  4800K .......... .......... .......... .......... .......... 10% 54.8M 4s
  4850K .......... .......... .......... .......... .......... 10% 55.0M 4s
  4900K .......... .......... .......... .......... .......... 10%  139M 4s
  4950K .......... .......... .......... .......... .......... 10%  145M 4s
  5000K .......... .......... .......... .......... .......... 11%  127M 4s
  5050K .......... .......... .......... .......... .......... 11%  155M 4s
  5100K .......... .......... .......... .......... .......... 11%  145M 4s
  5150K .......... .......... .......... .......... .......... 11%  152M 4s
  5200K .......... .......... .......... .......... .......... 11%  128M 4s
  5250K .......... .......... .......... .......... .......... 11%  150M 4s
  5300K .......... .......... .......... .......... .......... 11%  166M 4s
  5350K .......... .......... .......... .......... .......... 11%  150M 4s
  5400K .......... .......... .......... .......... .......... 11%  134M 3s
  5450K .......... .......... .......... .......... .......... 11%  158M 3s
  5500K .......... .......... .......... .......... .......... 12% 1.98M 4s
  5550K .......... .......... .......... .......... .......... 12%  132M 4s
  5600K .......... .......... .......... .......... .......... 12%  153M 4s
  5650K .......... .......... .......... .......... .......... 12%  160M 3s
  5700K .......... .......... .......... .......... .......... 12% 58.7M 3s
  5750K .......... .......... .......... .......... .......... 12% 68.6M 3s
  5800K .......... .......... .......... .......... .......... 12%  153M 3s
  5850K .......... .......... .......... .......... .......... 12%  130M 3s
  5900K .......... .......... .......... .......... .......... 12%  133M 3s
  5950K .......... .......... .......... .......... .......... 13%  140M 3s
  6000K .......... .......... .......... .......... .......... 13%  152M 3s
  6050K .......... .......... .......... .......... .......... 13%  152M 3s
  6100K .......... .......... .......... .......... .......... 13%  149M 3s
  6150K .......... .......... .......... .......... .......... 13%  140M 3s
  6200K .......... .......... .......... .......... .......... 13%  149M 3s
  6250K .......... .......... .......... .......... .......... 13%  155M 3s
  6300K .......... .......... .......... .......... .......... 13%  162M 3s
  6350K .......... .......... .......... .......... .......... 13%  136M 3s
  6400K .......... .......... .......... .......... .......... 14%  161M 3s
  6450K .......... .......... .......... .......... .......... 14%  164M 3s
  6500K .......... .......... .......... .......... .......... 14%  152M 3s
  6550K .......... .......... .......... .......... .......... 14%  130M 3s
  6600K .......... .......... .......... .......... .......... 14%  149M 3s
  6650K .......... .......... .......... .......... .......... 14%  146M 3s
  6700K .......... .......... .......... .......... .......... 14%  157M 3s
  6750K .......... .......... .......... .......... .......... 14%  131M 3s
  6800K .......... .......... .......... .......... .......... 14%  151M 3s
  6850K .......... .......... .......... .......... .......... 15%  152M 3s
  6900K .......... .......... .......... .......... .......... 15%  155M 3s
  6950K .......... .......... .......... .......... .......... 15%  139M 3s
  7000K .......... .......... .......... .......... .......... 15%  161M 3s
  7050K .......... .......... .......... .......... .......... 15%  164M 3s
  7100K .......... .......... .......... .......... .......... 15%  160M 3s
  7150K .......... .......... .......... .......... .......... 15%  138M 3s
  7200K .......... .......... .......... .......... .......... 15%  148M 3s
  7250K .......... .......... .......... .......... .......... 15%  154M 3s
  7300K .......... .......... .......... .......... .......... 16%  159M 3s
  7350K .......... .......... .......... .......... .......... 16%  138M 3s
  7400K .......... .......... .......... .......... .......... 16%  158M 3s
  7450K .......... .......... .......... .......... .......... 16%  151M 3s
  7500K .......... .......... .......... .......... .......... 16%  160M 3s
  7550K .......... .......... .......... .......... .......... 16% 1.42M 3s
  7600K .......... .......... .......... .......... .......... 16%  144M 3s
  7650K .......... .......... .......... .......... .......... 16%  140M 3s
  7700K .......... .......... .......... .......... .......... 16%  127M 3s
  7750K .......... .......... .......... .......... .......... 17%  119M 3s
  7800K .......... .......... .......... .......... .......... 17%  139M 3s
  7850K .......... .......... .......... .......... .......... 17%  143M 3s
  7900K .......... .......... .......... .......... .......... 17%  135M 3s
  7950K .......... .......... .......... .......... .......... 17% 86.6M 3s
  8000K .......... .......... .......... .......... .......... 17%  135M 3s
  8050K .......... .......... .......... .......... .......... 17%  109M 3s
  8100K .......... .......... .......... .......... .......... 17%  129M 3s
  8150K .......... .......... .......... .......... .......... 17%  112M 3s
  8200K .......... .......... .......... .......... .......... 17%  112M 3s
  8250K .......... .......... .......... .......... .......... 18%  112M 2s
  8300K .......... .......... .......... .......... .......... 18%  115M 2s
  8350K .......... .......... .......... .......... .......... 18%  117M 2s
  8400K .......... .......... .......... .......... .......... 18%  112M 2s
  8450K .......... .......... .......... .......... .......... 18%  104M 2s
  8500K .......... .......... .......... .......... .......... 18%  120M 2s
  8550K .......... .......... .......... .......... .......... 18%  119M 2s
  8600K .......... .......... .......... .......... .......... 18%  100M 2s
  8650K .......... .......... .......... .......... .......... 18%  107M 2s
  8700K .......... .......... .......... .......... .......... 19%  120M 2s
  8750K .......... .......... .......... .......... .......... 19%  119M 2s
  8800K .......... .......... .......... .......... .......... 19%  108M 2s
  8850K .......... .......... .......... .......... .......... 19%  111M 2s
  8900K .......... .......... .......... .......... .......... 19%  110M 2s
  8950K .......... .......... .......... .......... .......... 19%  891K 3s
  9000K .......... .......... .......... .......... .......... 19%  124M 2s
  9050K .......... .......... .......... .......... .......... 19%  153M 2s
  9100K .......... .......... .......... .......... .......... 19%  161M 2s
  9150K .......... .......... .......... .......... .......... 20%  154M 2s
  9200K .......... .......... .......... .......... .......... 20%  129M 2s
  9250K .......... .......... .......... .......... .......... 20%  161M 2s
  9300K .......... .......... .......... .......... .......... 20%  162M 2s
  9350K .......... .......... .......... .......... .......... 20%  158M 2s
  9400K .......... .......... .......... .......... .......... 20%  135M 2s
  9450K .......... .......... .......... .......... .......... 20%  154M 2s
  9500K .......... .......... .......... .......... .......... 20%  160M 2s
  9550K .......... .......... .......... .......... .......... 20%  157M 2s
  9600K .......... .......... .......... .......... .......... 21%  134M 2s
  9650K .......... .......... .......... .......... .......... 21%  158M 2s
  9700K .......... .......... .......... .......... .......... 21%  161M 2s
  9750K .......... .......... .......... .......... .......... 21%  158M 2s
  9800K .......... .......... .......... .......... .......... 21%  135M 2s
  9850K .......... .......... .......... .......... .......... 21%  151M 2s
  9900K .......... .......... .......... .......... .......... 21%  159M 2s
  9950K .......... .......... .......... .......... .......... 21%  163M 2s
 10000K .......... .......... .......... .......... .......... 21%  146M 2s
 10050K .......... .......... .......... .......... .......... 22%  159M 2s
 10100K .......... .......... .......... .......... .......... 22%  156M 2s
 10150K .......... .......... .......... .......... .......... 22%  160M 2s
 10200K .......... .......... .......... .......... .......... 22%  141M 2s
 10250K .......... .......... .......... .......... .......... 22%  164M 2s
 10300K .......... .......... .......... .......... .......... 22%  165M 2s
 10350K .......... .......... .......... .......... .......... 22%  162M 2s
 10400K .......... .......... .......... .......... .......... 22%  138M 2s
 10450K .......... .......... .......... .......... .......... 22%  152M 2s
 10500K .......... .......... .......... .......... .......... 23%  163M 2s
 10550K .......... .......... .......... .......... .......... 23% 80.4M 2s
 10600K .......... .......... .......... .......... .......... 23% 62.4M 2s
 10650K .......... .......... .......... .......... .......... 23%  156M 2s
 10700K .......... .......... .......... .......... .......... 23%  160M 2s
 10750K .......... .......... .......... .......... .......... 23%  166M 2s
 10800K .......... .......... .......... .......... .......... 23%  144M 2s
 10850K .......... .......... .......... .......... .......... 23%  163M 2s
 10900K .......... .......... .......... .......... .......... 23%  163M 2s
 10950K .......... .......... .......... .......... .......... 23%  166M 2s
 11000K .......... .......... .......... .......... .......... 24%  131M 2s
 11050K .......... .......... .......... .......... .......... 24%  157M 2s
 11100K .......... .......... .......... .......... .......... 24%  158M 2s
 11150K .......... .......... .......... .......... .......... 24%  142M 2s
 11200K .......... .......... .......... .......... .......... 24%  138M 2s
 11250K .......... .......... .......... .......... .......... 24%  162M 2s
 11300K .......... .......... .......... .......... .......... 24%  157M 2s
 11350K .......... .......... .......... .......... .......... 24%  159M 2s
 11400K .......... .......... .......... .......... .......... 24%  136M 2s
 11450K .......... .......... .......... .......... .......... 25%  159M 2s
 11500K .......... .......... .......... .......... .......... 25%  161M 2s
 11550K .......... .......... .......... .......... .......... 25%  162M 2s
 11600K .......... .......... .......... .......... .......... 25%  133M 2s
 11650K .......... .......... .......... .......... .......... 25%  154M 2s
 11700K .......... .......... .......... .......... .......... 25% 1.62M 2s
 11750K .......... .......... .......... .......... .......... 25%  103M 2s
 11800K .......... .......... .......... .......... .......... 25%  134M 2s
 11850K .......... .......... .......... .......... .......... 25%  130M 2s
 11900K .......... .......... .......... .......... .......... 26%  106M 2s
 11950K .......... .......... .......... .......... .......... 26% 98.3M 2s
 12000K .......... .......... .......... .......... .......... 26%  115M 2s
 12050K .......... .......... .......... .......... .......... 26%  115M 2s
 12100K .......... .......... .......... .......... .......... 26%  116M 2s
 12150K .......... .......... .......... .......... .......... 26% 95.0M 2s
 12200K .......... .......... .......... .......... .......... 26%  118M 2s
 12250K .......... .......... .......... .......... .......... 26%  126M 2s
 12300K .......... .......... .......... .......... .......... 26% 92.6M 2s
 12350K .......... .......... .......... .......... .......... 27%  110M 2s
 12400K .......... .......... .......... .......... .......... 27%  125M 2s
 12450K .......... .......... .......... .......... .......... 27%  104M 2s
 12500K .......... .......... .......... .......... .......... 27%  111M 2s
 12550K .......... .......... .......... .......... .......... 27%  102M 2s
 12600K .......... .......... .......... .......... .......... 27%  102M 2s
 12650K .......... .......... .......... .......... .......... 27%  134M 2s
 12700K .......... .......... .......... .......... .......... 27%  101M 2s
 12750K .......... .......... .......... .......... .......... 27% 17.8M 2s
 12800K .......... .......... .......... .......... .......... 28% 85.7M 2s
 12850K .......... .......... .......... .......... .......... 28% 79.0M 2s
 12900K .......... .......... .......... .......... .......... 28%  118M 2s
 12950K .......... .......... .......... .......... .......... 28%  124M 2s
 13000K .......... .......... .......... .......... .......... 28%  125M 2s
 13050K .......... .......... .......... .......... .......... 28%  134M 2s
 13100K .......... .......... .......... .......... .......... 28%  100M 2s
 13150K .......... .......... .......... .......... .......... 28%  173M 2s
 13200K .......... .......... .......... .......... .......... 28% 98.8M 2s
 13250K .......... .......... .......... .......... .......... 29%  110M 2s
 13300K .......... .......... .......... .......... .......... 29%  126M 2s
 13350K .......... .......... .......... .......... .......... 29%  102M 2s
 13400K .......... .......... .......... .......... .......... 29%  116M 2s
 13450K .......... .......... .......... .......... .......... 29%  110M 2s
 13500K .......... .......... .......... .......... .......... 29%  111M 2s
 13550K .......... .......... .......... .......... .......... 29%  113M 2s
 13600K .......... .......... .......... .......... .......... 29%  105M 2s
 13650K .......... .......... .......... .......... .......... 29%  119M 2s
 13700K .......... .......... .......... .......... .......... 29% 87.4M 2s
 13750K .......... .......... .......... .......... .......... 30%  158M 2s
 13800K .......... .......... .......... .......... .......... 30% 1.78M 2s
 13850K .......... .......... .......... .......... .......... 30%  157M 2s
 13900K .......... .......... .......... .......... .......... 30% 99.9M 2s
 13950K .......... .......... .......... .......... .......... 30%  135M 2s
 14000K .......... .......... .......... .......... .......... 30% 97.0M 2s
 14050K .......... .......... .......... .......... .......... 30%  111M 2s
 14100K .......... .......... .......... .......... .......... 30%  126M 2s
 14150K .......... .......... .......... .......... .......... 30%  107M 2s
 14200K .......... .......... .......... .......... .......... 31%  125M 2s
 14250K .......... .......... .......... .......... .......... 31% 99.6M 2s
 14300K .......... .......... .......... .......... .......... 31%  121M 2s
 14350K .......... .......... .......... .......... .......... 31%  108M 2s
 14400K .......... .......... .......... .......... .......... 31%  114M 2s
 14450K .......... .......... .......... .......... .......... 31% 95.1M 2s
 14500K .......... .......... .......... .......... .......... 31%  134M 2s
 14550K .......... .......... .......... .......... .......... 31% 98.5M 2s
 14600K .......... .......... .......... .......... .......... 31%  110M 2s
 14650K .......... .......... .......... .......... .......... 32%  124M 2s
 14700K .......... .......... .......... .......... .......... 32%  102M 2s
 14750K .......... .......... .......... .......... .......... 32%  119M 2s
 14800K .......... .......... .......... .......... .......... 32% 96.0M 1s
 14850K .......... .......... .......... .......... .......... 32%  141M 1s
 14900K .......... .......... .......... .......... .......... 32% 99.7M 1s
 14950K .......... .......... .......... .......... .......... 32%  101M 1s
 15000K .......... .......... .......... .......... .......... 32%  111M 1s
 15050K .......... .......... .......... .......... .......... 32%  127M 1s
 15100K .......... .......... .......... .......... .......... 33% 43.3M 1s
 15150K .......... .......... .......... .......... .......... 33% 72.4M 1s
 15200K .......... .......... .......... .......... .......... 33% 96.8M 1s
 15250K .......... .......... .......... .......... .......... 33%  160M 1s
 15300K .......... .......... .......... .......... .......... 33%  113M 1s
 15350K .......... .......... .......... .......... .......... 33%  106M 1s
 15400K .......... .......... .......... .......... .......... 33% 94.5M 1s
 15450K .......... .......... .......... .......... .......... 33%  132M 1s
 15500K .......... .......... .......... .......... .......... 33%  128M 1s
 15550K .......... .......... .......... .......... .......... 34%  104M 1s
 15600K .......... .......... .......... .......... .......... 34%  108M 1s
 15650K .......... .......... .......... .......... .......... 34%  122M 1s
 15700K .......... .......... .......... .......... .......... 34%  110M 1s
 15750K .......... .......... .......... .......... .......... 34% 71.0M 1s
 15800K .......... .......... .......... .......... .......... 34%  141M 1s
 15850K .......... .......... .......... .......... .......... 34%  169M 1s
 15900K .......... .......... .......... .......... .......... 34% 94.9M 1s
 15950K .......... .......... .......... .......... .......... 34%  129M 1s
 16000K .......... .......... .......... .......... .......... 35%  102M 1s
 16050K .......... .......... .......... .......... .......... 35%  127M 1s
 16100K .......... .......... .......... .......... .......... 35%  117M 1s
 16150K .......... .......... .......... .......... .......... 35% 1.79M 1s
 16200K .......... .......... .......... .......... .......... 35%  140M 1s
 16250K .......... .......... .......... .......... .......... 35%  105M 1s
 16300K .......... .......... .......... .......... .......... 35% 97.8M 1s
 16350K .......... .......... .......... .......... .......... 35%  119M 1s
 16400K .......... .......... .......... .......... .......... 35%  111M 1s
 16450K .......... .......... .......... .......... .......... 35% 91.4M 1s
 16500K .......... .......... .......... .......... .......... 36%  101M 1s
 16550K .......... .......... .......... .......... .......... 36%  127M 1s
 16600K .......... .......... .......... .......... .......... 36% 95.8M 1s
 16650K .......... .......... .......... .......... .......... 36%  144M 1s
 16700K .......... .......... .......... .......... .......... 36% 96.8M 1s
 16750K .......... .......... .......... .......... .......... 36%  116M 1s
 16800K .......... .......... .......... .......... .......... 36%  124M 1s
 16850K .......... .......... .......... .......... .......... 36%  118M 1s
 16900K .......... .......... .......... .......... .......... 36%  110M 1s
 16950K .......... .......... .......... .......... .......... 37% 63.8M 1s
 17000K .......... .......... .......... .......... .......... 37% 80.1M 1s
 17050K .......... .......... .......... .......... .......... 37%  167M 1s
 17100K .......... .......... .......... .......... .......... 37%  171M 1s
 17150K .......... .......... .......... .......... .......... 37%  176M 1s
 17200K .......... .......... .......... .......... .......... 37%  106M 1s
 17250K .......... .......... .......... .......... .......... 37%  112M 1s
 17300K .......... .......... .......... .......... .......... 37%  111M 1s
 17350K .......... .......... .......... .......... .......... 37%  119M 1s
 17400K .......... .......... .......... .......... .......... 38%  110M 1s
 17450K .......... .......... .......... .......... .......... 38% 43.0M 1s
 17500K .......... .......... .......... .......... .......... 38% 98.1M 1s
 17550K .......... .......... .......... .......... .......... 38%  122M 1s
 17600K .......... .......... .......... .......... .......... 38%  112M 1s
 17650K .......... .......... .......... .......... .......... 38% 84.6M 1s
 17700K .......... .......... .......... .......... .......... 38%  122M 1s
 17750K .......... .......... .......... .......... .......... 38%  107M 1s
 17800K .......... .......... .......... .......... .......... 38%  116M 1s
 17850K .......... .......... .......... .......... .......... 39%  101M 1s
 17900K .......... .......... .......... .......... .......... 39%  109M 1s
 17950K .......... .......... .......... .......... .......... 39%  116M 1s
 18000K .......... .......... .......... .......... .......... 39%  123M 1s
 18050K .......... .......... .......... .......... .......... 39% 86.9M 1s
 18100K .......... .......... .......... .......... .......... 39%  127M 1s
 18150K .......... .......... .......... .......... .......... 39%  117M 1s
 18200K .......... .......... .......... .......... .......... 39% 97.2M 1s
 18250K .......... .......... .......... .......... .......... 39%  110M 1s
 18300K .......... .......... .......... .......... .......... 40%  123M 1s
 18350K .......... .......... .......... .......... .......... 40%  118M 1s
 18400K .......... .......... .......... .......... .......... 40%  108M 1s
 18450K .......... .......... .......... .......... .......... 40%  118M 1s
 18500K .......... .......... .......... .......... .......... 40%  107M 1s
 18550K .......... .......... .......... .......... .......... 40% 1.81M 1s
 18600K .......... .......... .......... .......... .......... 40%  101M 1s
 18650K .......... .......... .......... .......... .......... 40%  107M 1s
 18700K .......... .......... .......... .......... .......... 40%  109M 1s
 18750K .......... .......... .......... .......... .......... 41%  117M 1s
 18800K .......... .......... .......... .......... .......... 41% 95.1M 1s
 18850K .......... .......... .......... .......... .......... 41% 93.4M 1s
 18900K .......... .......... .......... .......... .......... 41%  102M 1s
 18950K .......... .......... .......... .......... .......... 41%  114M 1s
 19000K .......... .......... .......... .......... .......... 41%  109M 1s
 19050K .......... .......... .......... .......... .......... 41%  111M 1s
 19100K .......... .......... .......... .......... .......... 41%  107M 1s
 19150K .......... .......... .......... .......... .......... 41%  105M 1s
 19200K .......... .......... .......... .......... .......... 41%  127M 1s
 19250K .......... .......... .......... .......... .......... 42%  103M 1s
 19300K .......... .......... .......... .......... .......... 42%  102M 1s
 19350K .......... .......... .......... .......... .......... 42% 82.3M 1s
 19400K .......... .......... .......... .......... .......... 42%  118M 1s
 19450K .......... .......... .......... .......... .......... 42%  111M 1s
 19500K .......... .......... .......... .......... .......... 42%  120M 1s
 19550K .......... .......... .......... .......... .......... 42%  113M 1s
 19600K .......... .......... .......... .......... .......... 42%  104M 1s
 19650K .......... .......... .......... .......... .......... 42%  120M 1s
 19700K .......... .......... .......... .......... .......... 43%  104M 1s
 19750K .......... .......... .......... .......... .......... 43% 62.6M 1s
 19800K .......... .......... .......... .......... .......... 43%  121M 1s
 19850K .......... .......... .......... .......... .......... 43% 84.4M 1s
 19900K .......... .......... .......... .......... .......... 43%  100M 1s
 19950K .......... .......... .......... .......... .......... 43%  126M 1s
 20000K .......... .......... .......... .......... .......... 43% 76.7M 1s
 20050K .......... .......... .......... .......... .......... 43% 89.6M 1s
 20100K .......... .......... .......... .......... .......... 43%  132M 1s
 20150K .......... .......... .......... .......... .......... 44%  144M 1s
 20200K .......... .......... .......... .......... .......... 44%  103M 1s
 20250K .......... .......... .......... .......... .......... 44%  113M 1s
 20300K .......... .......... .......... .......... .......... 44%  111M 1s
 20350K .......... .......... .......... .......... .......... 44%  107M 1s
 20400K .......... .......... .......... .......... .......... 44%  129M 1s
 20450K .......... .......... .......... .......... .......... 44% 96.7M 1s
 20500K .......... .......... .......... .......... .......... 44%  105M 1s
 20550K .......... .......... .......... .......... .......... 44%  136M 1s
 20600K .......... .......... .......... .......... .......... 45% 96.4M 1s
 20650K .......... .......... .......... .......... .......... 45%  132M 1s
 20700K .......... .......... .......... .......... .......... 45%  102M 1s
 20750K .......... .......... .......... .......... .......... 45%  115M 1s
 20800K .......... .......... .......... .......... .......... 45%  118M 1s
 20850K .......... .......... .......... .......... .......... 45% 42.5M 1s
 20900K .......... .......... .......... .......... .......... 45% 1.88M 1s
 20950K .......... .......... .......... .......... .......... 45% 67.2M 1s
 21000K .......... .......... .......... .......... .......... 45% 96.3M 1s
 21050K .......... .......... .......... .......... .......... 46%  120M 1s
 21100K .......... .......... .......... .......... .......... 46%  111M 1s
 21150K .......... .......... .......... .......... .......... 46%  111M 1s
 21200K .......... .......... .......... .......... .......... 46%  112M 1s
 21250K .......... .......... .......... .......... .......... 46%  105M 1s
 21300K .......... .......... .......... .......... .......... 46% 91.0M 1s
 21350K .......... .......... .......... .......... .......... 46% 39.3M 1s
 21400K .......... .......... .......... .......... .......... 46%  158M 1s
 21450K .......... .......... .......... .......... .......... 46%  183M 1s
 21500K .......... .......... .......... .......... .......... 47%  174M 1s
 21550K .......... .......... .......... .......... .......... 47%  176M 1s
 21600K .......... .......... .......... .......... .......... 47%  178M 1s
 21650K .......... .......... .......... .......... .......... 47%  113M 1s
 21700K .......... .......... .......... .......... .......... 47% 66.5M 1s
 21750K .......... .......... .......... .......... .......... 47%  116M 1s
 21800K .......... .......... .......... .......... .......... 47%  121M 1s
 21850K .......... .......... .......... .......... .......... 47%  121M 1s
 21900K .......... .......... .......... .......... .......... 47%  111M 1s
 21950K .......... .......... .......... .......... .......... 47%  114M 1s
 22000K .......... .......... .......... .......... .......... 48%  110M 1s
 22050K .......... .......... .......... .......... .......... 48%  111M 1s
 22100K .......... .......... .......... .......... .......... 48% 67.6M 1s
 22150K .......... .......... .......... .......... .......... 48%  114M 1s
 22200K .......... .......... .......... .......... .......... 48%  114M 1s
 22250K .......... .......... .......... .......... .......... 48% 88.9M 1s
 22300K .......... .......... .......... .......... .......... 48% 95.5M 1s
 22350K .......... .......... .......... .......... .......... 48%  100M 1s
 22400K .......... .......... .......... .......... .......... 48% 90.1M 1s
 22450K .......... .......... .......... .......... .......... 49%  140M 1s
 22500K .......... .......... .......... .......... .......... 49%  108M 1s
 22550K .......... .......... .......... .......... .......... 49%  109M 1s
 22600K .......... .......... .......... .......... .......... 49%  122M 1s
 22650K .......... .......... .......... .......... .......... 49% 98.6M 1s
 22700K .......... .......... .......... .......... .......... 49%  116M 1s
 22750K .......... .......... .......... .......... .......... 49%  123M 1s
 22800K .......... .......... .......... .......... .......... 49% 16.7M 1s
 22850K .......... .......... .......... .......... .......... 49% 93.8M 1s
 22900K .......... .......... .......... .......... .......... 50% 86.9M 1s
 22950K .......... .......... .......... .......... .......... 50% 75.1M 1s
 23000K .......... .......... .......... .......... .......... 50% 91.0M 1s
 23050K .......... .......... .......... .......... .......... 50% 86.7M 1s
