--2024-03-29 16:30:09--  http://ftp.ru.debian.org/debian/indices/Maintainers
Resolving ftp.ru.debian.org (ftp.ru.debian.org)... 85.143.112.112
Connecting to ftp.ru.debian.org (ftp.ru.debian.org)|85.143.112.112|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 9688362 (9.2M) [application/octet-stream]
Saving to: ‘Dump/Maintainers’

     0K .......... .......... .......... .......... ..........  0%  468K 20s
  4500K .......... .......... .......... .......... .......... 48%  110M 0s
  4550K .......... .......... .......... .......... .......... 48%  116M 0s
  4600K .......... .......... .......... .......... .......... 49%  116M 0s
  4650K .......... .......... .......... .......... .......... 49%  125M 0s
  4700K .......... .......... .......... .......... .......... 50%  123M 0s
  4750K .......... .......... .......... .......... .......... 50%  104M 0s
  4800K .......... .......... .......... .......... .......... 51%  128M 0s
  4850K .......... .......... .......... .......... .......... 51%  123M 0s
  4900K .......... .......... .......... .......... .......... 52%  117M 0s
  4950K .......... .......... .......... .......... .......... 52%  107M 0s
  5000K .......... .......... .......... .......... .......... 53%  114M 0s
  5050K .......... .......... .......... .......... .......... 53%  121M 0s
  5100K .......... .......... .......... .......... .......... 54%  114M 0s
  5150K .......... .......... .......... .......... .......... 54%  113M 0s
  5200K .......... .......... .......... .......... .......... 55%  117M 0s
  5250K .......... .......... .......... .......... .......... 56%  113M 0s
  5300K .......... .......... .......... .......... .......... 56% 85.0M 0s
  5350K .......... .......... .......... .......... .......... 57% 76.1M 0s
  5400K .......... .......... .......... .......... .......... 57%  103M 0s
  5450K .......... .......... .......... .......... .......... 58%  109M 0s
  5500K .......... .......... .......... .......... .......... 58%  110M 0s
  5550K .......... .......... .......... .......... .......... 59%  132M 0s
  5600K .......... .......... .......... .......... .......... 59%  107M 0s
  5650K .......... .......... .......... .......... .......... 60%  138M 0s
  5700K .......... .......... .......... .......... .......... 60%  127M 0s
  5750K .......... .......... .......... .......... .......... 61%  128M 0s
  5800K .......... .......... .......... .......... .......... 61%  101M 0s
  5850K .......... .......... .......... .......... .......... 62%  132M 0s
  5900K .......... .......... .......... .......... .......... 62%  137M 0s
  5950K .......... .......... .......... .......... .......... 63%  102M 0s
  6000K .......... .......... .......... .......... .......... 63%  121M 0s
  6050K .......... .......... .......... .......... .......... 64%  112M 0s
  6100K .......... .......... .......... .......... .......... 65% 97.6M 0s
  6150K .......... .......... .......... .......... .......... 65%  118M 0s
  6200K .......... .......... .......... .......... .......... 66%  133M 0s
  6250K .......... .......... .......... .......... .......... 66% 1.69M 0s
  6300K .......... .......... .......... .......... .......... 67%  117M 0s
  6350K .......... .......... .......... .......... .......... 67%  125M 0s
  6400K .......... .......... .......... .......... .......... 68% 43.9M 0s
  6450K .......... .......... .......... .......... .......... 68%  131M 0s
  6500K .......... .......... .......... .......... .......... 69% 38.4M 0s
  6550K .......... .......... .......... .......... .......... 69%  153M 0s
  6600K .......... .......... .......... .......... .......... 70%  166M 0s
  6650K .......... .......... .......... .......... .......... 70%  209M 0s
  6700K .......... .......... .......... .......... .......... 71%  203M 0s
  6750K .......... .......... .......... .......... .......... 71%  130M 0s
  6800K .......... .......... .......... .......... .......... 72% 90.3M 0s
  6850K .......... .......... .......... .......... .......... 72%  119M 0s
  6900K .......... .......... .......... .......... .......... 73%  116M 0s
  6950K .......... .......... .......... .......... .......... 73%  123M 0s
  7000K .......... .......... .......... .......... .......... 74%  131M 0s
  7050K .......... .......... .......... .......... .......... 75%  125M 0s
  7100K .......... .......... .......... .......... .......... 75%  103M 0s
  7150K .......... .......... .......... .......... .......... 76%  111M 0s
  7200K .......... .......... .......... .......... .......... 76% 95.6M 0s
  7250K .......... .......... .......... .......... .......... 77%  127M 0s
  7300K .......... .......... .......... .......... .......... 77%  114M 0s
  7350K .......... .......... .......... .......... .......... 78%  115M 0s
  7400K .......... .......... .......... .......... .......... 78%  116M 0s
  7450K .......... .......... .......... .......... .......... 79%  109M 0s
  7500K .......... .......... .......... .......... .......... 79% 95.0M 0s
  7550K .......... .......... .......... .......... .......... 80%  124M 0s
  7600K .......... .......... .......... .......... .......... 80%  114M 0s
  7650K .......... .......... .......... .......... .......... 81%  123M 0s
  7700K .......... .......... .......... .......... .......... 81%  103M 0s
  7750K .......... .......... .......... .......... .......... 82%  122M 0s
  7800K .......... .......... .......... .......... .......... 82%  112M 0s
  7850K .......... .......... .......... .......... .......... 83% 77.1M 0s
  7900K .......... .......... .......... .......... .......... 84%  122M 0s
  7950K .......... .......... .......... .......... .......... 84%  120M 0s
  8000K .......... .......... .......... .......... .......... 85% 93.1M 0s
  8050K .......... .......... .......... .......... .......... 85%  123M 0s
  8100K .......... .......... .......... .......... .......... 86%  138M 0s
  8150K .......... .......... .......... .......... .......... 86%  122M 0s
  8200K .......... .......... .......... .......... .......... 87%  107M 0s
  8250K .......... .......... .......... .......... .......... 87% 97.8M 0s
  8300K .......... .......... .......... .......... .......... 88%  121M 0s
  8350K .......... .......... .......... .......... .......... 88%  123M 0s
  8400K .......... .......... .......... .......... .......... 89%  106M 0s
  8450K .......... .......... .......... .......... .......... 89%  102M 0s
  8500K .......... .......... .......... .......... .......... 90%  129M 0s
  8550K .......... .......... .......... .......... .......... 90%  126M 0s
  8600K .......... .......... .......... .......... .......... 91%  109M 0s
  8650K .......... .......... .......... .......... .......... 91%  122M 0s
  8700K .......... .......... .......... .......... .......... 92% 99.2M 0s
  8750K .......... .......... .......... .......... .......... 93%  117M 0s
  8800K .......... .......... .......... .......... .......... 93%  101M 0s
  8850K .......... .......... .......... .......... .......... 94%  129M 0s
  8900K .......... .......... .......... .......... .......... 94%  114M 0s
  8950K .......... .......... .......... .......... .......... 95% 94.6M 0s
  9000K .......... .......... .......... .......... .......... 95% 1.73M 0s
  9050K .......... .......... .......... .......... .......... 96% 96.4M 0s
  9100K .......... .......... .......... .......... .......... 96% 38.9M 0s
  9150K .......... .......... .......... .......... .......... 97%  126M 0s
  9200K .......... .......... .......... .......... .......... 97%  121M 0s
  9250K .......... .......... .......... .......... .......... 98% 42.0M 0s
  9300K .......... .......... .......... .......... .......... 98%  113M 0s
  9350K .......... .......... .......... .......... .......... 99%  122M 0s
  9400K .......... .......... .......... .......... .......... 99%  109M 0s
  9450K .......... .                                          100%  228K=0.6s

2024-03-29 16:30:09 (15.6 MB/s) - ‘Dump/Maintainers’ saved [9688362/9688362]

