--2024-03-28 09:05:01--  http://ftp.ru.debian.org/debian/indices/files/typical.files
Resolving ftp.ru.debian.org (ftp.ru.debian.org)... 85.143.112.112
Connecting to ftp.ru.debian.org (ftp.ru.debian.org)|85.143.112.112|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 51270436 (49M) [application/octet-stream]
Saving to: ‘Dump/typical.files’

     0K .......... .......... .......... .......... ..........  0%  513K 97s
  5050K .......... .......... .......... .......... .......... 10%  119M 4s
  5100K .......... .......... .......... .......... .......... 10% 81.4M 3s
  5150K .......... .......... .......... .......... .......... 10%  156M 3s
  5200K .......... .......... .......... .......... .......... 10%  106M 3s
  5250K .......... .......... .......... .......... .......... 10%  119M 3s
  5300K .......... .......... .......... .......... .......... 10% 99.4M 3s
  5350K .......... .......... .......... .......... .......... 10%  125M 3s
  5400K .......... .......... .......... .......... .......... 10%  103M 3s
  5450K .......... .......... .......... .......... .......... 10%  108M 3s
  5500K .......... .......... .......... .......... .......... 11%  139M 3s
  5550K .......... .......... .......... .......... .......... 11%  101M 3s
  5600K .......... .......... .......... .......... .......... 11%  115M 3s
  5650K .......... .......... .......... .......... .......... 11%  113M 3s
  5700K .......... .......... .......... .......... .......... 11% 94.9M 3s
  5750K .......... .......... .......... .......... .......... 11%  134M 3s
  5800K .......... .......... .......... .......... .......... 11%  112M 3s
  5850K .......... .......... .......... .......... .......... 11% 96.4M 3s
  5900K .......... .......... .......... .......... .......... 11%  123M 3s
  5950K .......... .......... .......... .......... .......... 11% 97.1M 3s
  6000K .......... .......... .......... .......... .......... 12%  121M 3s
  6050K .......... .......... .......... .......... .......... 12%  130M 3s
  6100K .......... .......... .......... .......... .......... 12%  107M 3s
  6150K .......... .......... .......... .......... .......... 12%  110M 3s
  6200K .......... .......... .......... .......... .......... 12%  111M 3s
  6250K .......... .......... .......... .......... .......... 12%  120M 3s
  6300K .......... .......... .......... .......... .......... 12% 1.74M 3s
  6350K .......... .......... .......... .......... .......... 12%  110M 3s
  6400K .......... .......... .......... .......... .......... 12%  116M 3s
  6450K .......... .......... .......... .......... .......... 12% 99.2M 3s
  6500K .......... .......... .......... .......... .......... 13%  126M 3s
  6550K .......... .......... .......... .......... .......... 13%  102M 3s
  6600K .......... .......... .......... .......... .......... 13%  112M 3s
  6650K .......... .......... .......... .......... .......... 13%  110M 3s
  6700K .......... .......... .......... .......... .......... 13%  108M 3s
  6750K .......... .......... .......... .......... .......... 13%  107M 3s
  6800K .......... .......... .......... .......... .......... 13%  127M 3s
  6850K .......... .......... .......... .......... .......... 13% 86.9M 3s
  6900K .......... .......... .......... .......... .......... 13% 46.1M 3s
  6950K .......... .......... .......... .......... .......... 13%  149M 3s
  7000K .......... .......... .......... .......... .......... 14%  157M 3s
  7050K .......... .......... .......... .......... .......... 14%  108M 3s
  7100K .......... .......... .......... .......... .......... 14%  112M 3s
  7150K .......... .......... .......... .......... .......... 14%  151M 3s
  7200K .......... .......... .......... .......... .......... 14%  147M 3s
  7250K .......... .......... .......... .......... .......... 14%  162M 3s
  7300K .......... .......... .......... .......... .......... 14%  160M 3s
  7350K .......... .......... .......... .......... .......... 14%  104M 3s
  7400K .......... .......... .......... .......... .......... 14%  114M 3s
  7450K .......... .......... .......... .......... .......... 14%  110M 3s
  7500K .......... .......... .......... .......... .......... 15%  108M 3s
  7550K .......... .......... .......... .......... .......... 15%  105M 2s
  7600K .......... .......... .......... .......... .......... 15%  103M 2s
  7650K .......... .......... .......... .......... .......... 15%  139M 2s
  7700K .......... .......... .......... .......... .......... 15%  116M 2s
  7750K .......... .......... .......... .......... .......... 15%  109M 2s
  7800K .......... .......... .......... .......... .......... 15%  116M 2s
  7850K .......... .......... .......... .......... .......... 15%  113M 2s
  7900K .......... .......... .......... .......... .......... 15% 98.5M 2s
  7950K .......... .......... .......... .......... .......... 15%  127M 2s
  8000K .......... .......... .......... .......... .......... 16% 99.2M 2s
  8050K .......... .......... .......... .......... .......... 16% 98.1M 2s
  8100K .......... .......... .......... .......... .......... 16%  143M 2s
  8150K .......... .......... .......... .......... .......... 16%  101M 2s
  8200K .......... .......... .......... .......... .......... 16%  126M 2s
  8250K .......... .......... .......... .......... .......... 16%  109M 2s
  8300K .......... .......... .......... .......... .......... 16%  101M 2s
  8350K .......... .......... .......... .......... .......... 16%  113M 2s
  8400K .......... .......... .......... .......... .......... 16%  121M 2s
  8450K .......... .......... .......... .......... .......... 16%  117M 2s
  8500K .......... .......... .......... .......... .......... 17% 97.0M 2s
  8550K .......... .......... .......... .......... .......... 17%  103M 2s
  8600K .......... .......... .......... .......... .......... 17%  128M 2s
  8650K .......... .......... .......... .......... .......... 17%  105M 2s
  8700K .......... .......... .......... .......... .......... 17%  136M 2s
  8750K .......... .......... .......... .......... .......... 17% 74.6M 2s
  8800K .......... .......... .......... .......... .......... 17%  142M 2s
  8850K .......... .......... .......... .......... .......... 17%  102M 2s
  8900K .......... .......... .......... .......... .......... 17%  113M 2s
  8950K .......... .......... .......... .......... .......... 17% 55.0M 2s
  9000K .......... .......... .......... .......... .......... 18%  148M 2s
  9050K .......... .......... .......... .......... .......... 18% 2.13M 2s
  9100K .......... .......... .......... .......... .......... 18% 57.4M 2s
  9150K .......... .......... .......... .......... .......... 18% 61.8M 2s
  9200K .......... .......... .......... .......... .......... 18% 90.0M 2s
  9250K .......... .......... .......... .......... .......... 18%  117M 2s
  9300K .......... .......... .......... .......... .......... 18%  109M 2s
  9350K .......... .......... .......... .......... .......... 18% 77.8M 2s
  9400K .......... .......... .......... .......... .......... 18% 99.3M 2s
  9450K .......... .......... .......... .......... .......... 18%  120M 2s
  9500K .......... .......... .......... .......... .......... 19% 89.0M 2s
  9550K .......... .......... .......... .......... .......... 19%  132M 2s
  9600K .......... .......... .......... .......... .......... 19%  124M 2s
  9650K .......... .......... .......... .......... .......... 19%  115M 2s
  9700K .......... .......... .......... .......... .......... 19%  108M 2s
  9750K .......... .......... .......... .......... .......... 19% 99.3M 2s
  9800K .......... .......... .......... .......... .......... 19%  137M 2s
  9850K .......... .......... .......... .......... .......... 19% 96.4M 2s
  9900K .......... .......... .......... .......... .......... 19%  109M 2s
  9950K .......... .......... .......... .......... .......... 19%  127M 2s
 10000K .......... .......... .......... .......... .......... 20%  107M 2s
 10050K .......... .......... .......... .......... .......... 20%  115M 2s
 10100K .......... .......... .......... .......... .......... 20%  117M 2s
 10150K .......... .......... .......... .......... .......... 20%  109M 2s
 10200K .......... .......... .......... .......... .......... 20%  113M 2s
 10250K .......... .......... .......... .......... .......... 20%  110M 2s
 10300K .......... .......... .......... .......... .......... 20%  111M 2s
 10350K .......... .......... .......... .......... .......... 20%  119M 2s
 10400K .......... .......... .......... .......... .......... 20% 99.7M 2s
 10450K .......... .......... .......... .......... .......... 20%  119M 2s
 10500K .......... .......... .......... .......... .......... 21%  105M 2s
 10550K .......... .......... .......... .......... .......... 21%  123M 2s
 10600K .......... .......... .......... .......... .......... 21%  119M 2s
 10650K .......... .......... .......... .......... .......... 21% 92.8M 2s
 10700K .......... .......... .......... .......... .......... 21%  114M 2s
 10750K .......... .......... .......... .......... .......... 21%  111M 2s
 10800K .......... .......... .......... .......... .......... 21%  139M 2s
 10850K .......... .......... .......... .......... .......... 21%  104M 2s
 10900K .......... .......... .......... .......... .......... 21%  108M 2s
 10950K .......... .......... .......... .......... .......... 21%  123M 2s
 11000K .......... .......... .......... .......... .......... 22% 93.0M 2s
 11050K .......... .......... .......... .......... .......... 22%  113M 2s
 11100K .......... .......... .......... .......... .......... 22%  126M 2s
 11150K .......... .......... .......... .......... .......... 22%  118M 2s
 11200K .......... .......... .......... .......... .......... 22%  100M 2s
 11250K .......... .......... .......... .......... .......... 22%  109M 2s
 11300K .......... .......... .......... .......... .......... 22% 52.3M 2s
 11350K .......... .......... .......... .......... .......... 22%  155M 2s
 11400K .......... .......... .......... .......... .......... 22%  158M 2s
 11450K .......... .......... .......... .......... .......... 22%  195M 2s
 11500K .......... .......... .......... .......... .......... 23%  140M 2s
 11550K .......... .......... .......... .......... .......... 23%  105M 2s
 11600K .......... .......... .......... .......... .......... 23%  112M 2s
 11650K .......... .......... .......... .......... .......... 23%  129M 2s
 11700K .......... .......... .......... .......... .......... 23%  104M 2s
 11750K .......... .......... .......... .......... .......... 23% 2.72M 2s
 11800K .......... .......... .......... .......... .......... 23% 9.41M 2s
 11850K .......... .......... .......... .......... .......... 23% 49.7M 2s
 11900K .......... .......... .......... .......... .......... 23%  144M 2s
 11950K .......... .......... .......... .......... .......... 23% 52.9M 2s
 12000K .......... .......... .......... .......... .......... 24%  111M 2s
 12050K .......... .......... .......... .......... .......... 24% 91.2M 2s
 12100K .......... .......... .......... .......... .......... 24% 84.1M 2s
 12150K .......... .......... .......... .......... .......... 24%  120M 2s
 12200K .......... .......... .......... .......... .......... 24% 33.8M 2s
 12250K .......... .......... .......... .......... .......... 24%  116M 2s
 12300K .......... .......... .......... .......... .......... 24%  133M 2s
 12350K .......... .......... .......... .......... .......... 24%  151M 2s
 12400K .......... .......... .......... .......... .......... 24%  151M 2s
 12450K .......... .......... .......... .......... .......... 24%  143M 2s
 12500K .......... .......... .......... .......... .......... 25%  155M 2s
 12550K .......... .......... .......... .......... .......... 25%  137M 2s
 12600K .......... .......... .......... .......... .......... 25%  165M 2s
 12650K .......... .......... .......... .......... .......... 25%  131M 2s
 12700K .......... .......... .......... .......... .......... 25%  123M 2s
 12750K .......... .......... .......... .......... .......... 25% 76.4M 2s
 12800K .......... .......... .......... .......... .......... 25%  115M 2s
 12850K .......... .......... .......... .......... .......... 25%  112M 2s
 12900K .......... .......... .......... .......... .......... 25% 89.5M 2s
 12950K .......... .......... .......... .......... .......... 25%  104M 2s
 13000K .......... .......... .......... .......... .......... 26%  147M 2s
 13050K .......... .......... .......... .......... .......... 26%  118M 2s
 13100K .......... .......... .......... .......... .......... 26% 95.0M 2s
 13150K .......... .......... .......... .......... .......... 26%  135M 2s
 13200K .......... .......... .......... .......... .......... 26% 94.6M 2s
 13250K .......... .......... .......... .......... .......... 26%  120M 2s
 13300K .......... .......... .......... .......... .......... 26%  118M 1s
 13350K .......... .......... .......... .......... .......... 26%  116M 1s
 13400K .......... .......... .......... .......... .......... 26% 97.7M 1s
 13450K .......... .......... .......... .......... .......... 26%  133M 1s
 13500K .......... .......... .......... .......... .......... 27%  123M 1s
 13550K .......... .......... .......... .......... .......... 27% 89.9M 1s
 13600K .......... .......... .......... .......... .......... 27%  142M 1s
 13650K .......... .......... .......... .......... .......... 27%  117M 1s
 13700K .......... .......... .......... .......... .......... 27%  105M 1s
 13750K .......... .......... .......... .......... .......... 27%  107M 1s
 13800K .......... .......... .......... .......... .......... 27%  120M 1s
 13850K .......... .......... .......... .......... .......... 27%  107M 1s
 13900K .......... .......... .......... .......... .......... 27%  114M 1s
 13950K .......... .......... .......... .......... .......... 27% 63.3M 1s
 14000K .......... .......... .......... .......... .......... 28%  133M 1s
 14050K .......... .......... .......... .......... .......... 28%  148M 1s
 14100K .......... .......... .......... .......... .......... 28%  114M 1s
 14150K .......... .......... .......... .......... .......... 28%  118M 1s
 14200K .......... .......... .......... .......... .......... 28%  100M 1s
 14250K .......... .......... .......... .......... .......... 28%  127M 1s
 14300K .......... .......... .......... .......... .......... 28% 90.9M 1s
 14350K .......... .......... .......... .......... .......... 28%  143M 1s
 14400K .......... .......... .......... .......... .......... 28%  110M 1s
 14450K .......... .......... .......... .......... .......... 28% 2.78M 1s
 14500K .......... .......... .......... .......... .......... 29% 9.89M 1s
 14550K .......... .......... .......... .......... .......... 29%  105M 1s
 14600K .......... .......... .......... .......... .......... 29% 46.6M 1s
 14650K .......... .......... .......... .......... .......... 29% 96.1M 1s
 14700K .......... .......... .......... .......... .......... 29% 61.7M 1s
 14750K .......... .......... .......... .......... .......... 29% 89.4M 1s
 14800K .......... .......... .......... .......... .......... 29%  112M 1s
 14850K .......... .......... .......... .......... .......... 29% 53.1M 1s
 14900K .......... .......... .......... .......... .......... 29% 42.6M 1s
 14950K .......... .......... .......... .......... .......... 29% 85.1M 1s
 15000K .......... .......... .......... .......... .......... 30%  193M 1s
 15050K .......... .......... .......... .......... .......... 30%  109M 1s
 15100K .......... .......... .......... .......... .......... 30%  104M 1s
 15150K .......... .......... .......... .......... .......... 30%  131M 1s
 15200K .......... .......... .......... .......... .......... 30%  109M 1s
 15250K .......... .......... .......... .......... .......... 30%  112M 1s
 15300K .......... .......... .......... .......... .......... 30%  109M 1s
 15350K .......... .......... .......... .......... .......... 30%  110M 1s
 15400K .......... .......... .......... .......... .......... 30%  103M 1s
 15450K .......... .......... .......... .......... .......... 30%  120M 1s
 15500K .......... .......... .......... .......... .......... 31%  114M 1s
 15550K .......... .......... .......... .......... .......... 31%  110M 1s
 15600K .......... .......... .......... .......... .......... 31%  104M 1s
 15650K .......... .......... .......... .......... .......... 31%  117M 1s
 15700K .......... .......... .......... .......... .......... 31%  122M 1s
 15750K .......... .......... .......... .......... .......... 31%  103M 1s
 15800K .......... .......... .......... .......... .......... 31%  105M 1s
 15850K .......... .......... .......... .......... .......... 31%  127M 1s
 15900K .......... .......... .......... .......... .......... 31%  110M 1s
 15950K .......... .......... .......... .......... .......... 31% 96.3M 1s
 16000K .......... .......... .......... .......... .......... 32%  122M 1s
 16050K .......... .......... .......... .......... .......... 32% 96.3M 1s
 16100K .......... .......... .......... .......... .......... 32%  134M 1s
 16150K .......... .......... .......... .......... .......... 32%  114M 1s
 16200K .......... .......... .......... .......... .......... 32%  107M 1s
 16250K .......... .......... .......... .......... .......... 32%  122M 1s
 16300K .......... .......... .......... .......... .......... 32% 94.0M 1s
 16350K .......... .......... .......... .......... .......... 32%  126M 1s
 16400K .......... .......... .......... .......... .......... 32%  113M 1s
 16450K .......... .......... .......... .......... .......... 32%  112M 1s
 16500K .......... .......... .......... .......... .......... 33%  118M 1s
 16550K .......... .......... .......... .......... .......... 33%  112M 1s
 16600K .......... .......... .......... .......... .......... 33% 86.3M 1s
 16650K .......... .......... .......... .......... .......... 33%  165M 1s
 16700K .......... .......... .......... .......... .......... 33%  108M 1s
 16750K .......... .......... .......... .......... .......... 33%  108M 1s
 16800K .......... .......... .......... .......... .......... 33%  112M 1s
 16850K .......... .......... .......... .......... .......... 33% 99.1M 1s
 16900K .......... .......... .......... .......... .......... 33%  119M 1s
 16950K .......... .......... .......... .......... .......... 33%  124M 1s
 17000K .......... .......... .......... .......... .......... 34%  108M 1s
 17050K .......... .......... .......... .......... .......... 34% 84.4M 1s
 17100K .......... .......... .......... .......... .......... 34%  112M 1s
 17150K .......... .......... .......... .......... .......... 34%  163M 1s
 17200K .......... .......... .......... .......... .......... 34% 2.21M 1s
 17250K .......... .......... .......... .......... .......... 34%  145M 1s
 17300K .......... .......... .......... .......... .......... 34%  104M 1s
 17350K .......... .......... .......... .......... .......... 34% 88.6M 1s
 17400K .......... .......... .......... .......... .......... 34% 86.2M 1s
 17450K .......... .......... .......... .......... .......... 34%  114M 1s
 17500K .......... .......... .......... .......... .......... 35% 56.5M 1s
 17550K .......... .......... .......... .......... .......... 35%  109M 1s
 17600K .......... .......... .......... .......... .......... 35% 24.0M 1s
 17650K .......... .......... .......... .......... .......... 35%  158M 1s
 17700K .......... .......... .......... .......... .......... 35% 88.4M 1s
 17750K .......... .......... .......... .......... .......... 35%  190M 1s
 17800K .......... .......... .......... .......... .......... 35% 99.0M 1s
 17850K .......... .......... .......... .......... .......... 35%  118M 1s
 17900K .......... .......... .......... .......... .......... 35%  125M 1s
 17950K .......... .......... .......... .......... .......... 35%  100M 1s
 18000K .......... .......... .......... .......... .......... 36%  128M 1s
 18050K .......... .......... .......... .......... .......... 36% 94.0M 1s
 18100K .......... .......... .......... .......... .......... 36%  111M 1s
 18150K .......... .......... .......... .......... .......... 36% 64.1M 1s
 18200K .......... .......... .......... .......... .......... 36%  236M 1s
 18250K .......... .......... .......... .......... .......... 36%  164M 1s
 18300K .......... .......... .......... .......... .......... 36%  112M 1s
 18350K .......... .......... .......... .......... .......... 36%  122M 1s
 18400K .......... .......... .......... .......... .......... 36%  121M 1s
 18450K .......... .......... .......... .......... .......... 36%  107M 1s
 18500K .......... .......... .......... .......... .......... 37%  116M 1s
 18550K .......... .......... .......... .......... .......... 37% 96.2M 1s
 18600K .......... .......... .......... .......... .......... 37%  119M 1s
 18650K .......... .......... .......... .......... .......... 37%  106M 1s
 18700K .......... .......... .......... .......... .......... 37%  108M 1s
 18750K .......... .......... .......... .......... .......... 37% 81.7M 1s
 18800K .......... .......... .......... .......... .......... 37%  141M 1s
 18850K .......... .......... .......... .......... .......... 37%  128M 1s
 18900K .......... .......... .......... .......... .......... 37%  118M 1s
 18950K .......... .......... .......... .......... .......... 37% 97.2M 1s
 19000K .......... .......... .......... .......... .......... 38% 88.4M 1s
 19050K .......... .......... .......... .......... .......... 38%  174M 1s
 19100K .......... .......... .......... .......... .......... 38%  108M 1s
 19150K .......... .......... .......... .......... .......... 38%  106M 1s
 19200K .......... .......... .......... .......... .......... 38% 60.6M 1s
 19250K .......... .......... .......... .......... .......... 38% 76.2M 1s
 19300K .......... .......... .......... .......... .......... 38%  155M 1s
 19350K .......... .......... .......... .......... .......... 38%  144M 1s
 19400K .......... .......... .......... .......... .......... 38%  172M 1s
 19450K .......... .......... .......... .......... .......... 38%  196M 1s
 19500K .......... .......... .......... .......... .......... 39%  112M 1s
 19550K .......... .......... .......... .......... .......... 39%  123M 1s
 19600K .......... .......... .......... .......... .......... 39%  100M 1s
 19650K .......... .......... .......... .......... .......... 39%  136M 1s
 19700K .......... .......... .......... .......... .......... 39% 93.9M 1s
 19750K .......... .......... .......... .......... .......... 39%  137M 1s
 19800K .......... .......... .......... .......... .......... 39% 61.8M 1s
 19850K .......... .......... .......... .......... .......... 39%  195M 1s
 19900K .......... .......... .......... .......... .......... 39%  133M 1s
 19950K .......... .......... .......... .......... .......... 39% 2.28M 1s
 20000K .......... .......... .......... .......... .......... 40%  128M 1s
 20050K .......... .......... .......... .......... .......... 40% 76.5M 1s
 20100K .......... .......... .......... .......... .......... 40% 43.8M 1s
 20150K .......... .......... .......... .......... .......... 40%  114M 1s
 20200K .......... .......... .......... .......... .......... 40%  117M 1s
 20250K .......... .......... .......... .......... .......... 40% 60.7M 1s
 20300K .......... .......... .......... .......... .......... 40% 26.1M 1s
 20350K .......... .......... .......... .......... .......... 40%  100M 1s
 20400K .......... .......... .......... .......... .......... 40%  119M 1s
 20450K .......... .......... .......... .......... .......... 40%  126M 1s
 20500K .......... .......... .......... .......... .......... 41%  102M 1s
 20550K .......... .......... .......... .......... .......... 41%  109M 1s
 20600K .......... .......... .......... .......... .......... 41%  136M 1s
 20650K .......... .......... .......... .......... .......... 41%  108M 1s
 20700K .......... .......... .......... .......... .......... 41%  113M 1s
 20750K .......... .......... .......... .......... .......... 41%  109M 1s
 20800K .......... .......... .......... .......... .......... 41%  100M 1s
 20850K .......... .......... .......... .......... .......... 41%  114M 1s
 20900K .......... .......... .......... .......... .......... 41% 99.1M 1s
 20950K .......... .......... .......... .......... .......... 41%  108M 1s
 21000K .......... .......... .......... .......... .......... 42%  103M 1s
 21050K .......... .......... .......... .......... .......... 42%  132M 1s
 21100K .......... .......... .......... .......... .......... 42% 84.8M 1s
 21150K .......... .......... .......... .......... .......... 42%  114M 1s
 21200K .......... .......... .......... .......... .......... 42%  130M 1s
 21250K .......... .......... .......... .......... .......... 42%  118M 1s
 21300K .......... .......... .......... .......... .......... 42%  112M 1s
 21350K .......... .......... .......... .......... .......... 42%  114M 1s
 21400K .......... .......... .......... .......... .......... 42%  111M 1s
 21450K .......... .......... .......... .......... .......... 42%  116M 1s
 21500K .......... .......... .......... .......... .......... 43%  109M 1s
 21550K .......... .......... .......... .......... .......... 43%  113M 1s
 21600K .......... .......... .......... .......... .......... 43%  118M 1s
 21650K .......... .......... .......... .......... .......... 43%  100M 1s
 21700K .......... .......... .......... .......... .......... 43%  104M 1s
 21750K .......... .......... .......... .......... .......... 43%  107M 1s
 21800K .......... .......... .......... .......... .......... 43% 97.1M 1s
 21850K .......... .......... .......... .......... .......... 43%  121M 1s
 21900K .......... .......... .......... .......... .......... 43%  114M 1s
 21950K .......... .......... .......... .......... .......... 43%  133M 1s
 22000K .......... .......... .......... .......... .......... 44% 67.3M 1s
 22050K .......... .......... .......... .......... .......... 44%  102M 1s
 22100K .......... .......... .......... .......... .......... 44%  109M 1s
 22150K .......... .......... .......... .......... .......... 44%  117M 1s
 22200K .......... .......... .......... .......... .......... 44%  125M 1s
 22250K .......... .......... .......... .......... .......... 44%  108M 1s
 22300K .......... .......... .......... .......... .......... 44%  102M 1s
 22350K .......... .......... .......... .......... .......... 44%  120M 1s
 22400K .......... .......... .......... .......... .......... 44%  119M 1s
 22450K .......... .......... .......... .......... .......... 44%  114M 1s
 22500K .......... .......... .......... .......... .......... 45%  116M 1s
 22550K .......... .......... .......... .......... .......... 45% 89.3M 1s
 22600K .......... .......... .......... .......... .......... 45%  113M 1s
 22650K .......... .......... .......... .......... .......... 45%  129M 1s
 22700K .......... .......... .......... .......... .......... 45% 2.27M 1s
 22750K .......... .......... .......... .......... .......... 45% 82.9M 1s
 22800K .......... .......... .......... .......... .......... 45% 55.9M 1s
 22850K .......... .......... .......... .......... .......... 45% 92.9M 1s
 22900K .......... .......... .......... .......... .......... 45%  109M 1s
 22950K .......... .......... .......... .......... .......... 45%  126M 1s
 23000K .......... .......... .......... .......... .......... 46% 21.2M 1s
